Created as New Dataset,Sample 014 By iruser Date Tuesday, March 24 2026
cm-1,%T
3850.00,100.19
3849.00,100.20
3848.00,100.21
3847.00,100.21
3846.00,100.21
3845.00,100.21
3844.00,100.21
3843.00,100.21
3842.00,100.20
3841.00,100.20
3840.00,100.20
3839.00,100.21
3838.00,100.21
3837.00,100.20
3836.00,100.20
3835.00,100.20
3834.00,100.21
3833.00,100.22
3832.00,100.22
3831.00,100.23
3830.00,100.22
3829.00,100.22
3828.00,100.22
3827.00,100.22
3826.00,100.22
3825.00,100.22
3824.00,100.21
3823.00,100.21
3822.00,100.22
3821.00,100.23
3820.00,100.23
3819.00,100.22
3818.00,100.21
3817.00,100.21
3816.00,100.20
3815.00,100.19
3814.00,100.19
3813.00,100.19
3812.00,100.20
3811.00,100.21
3810.00,100.21
3809.00,100.21
3808.00,100.21
3807.00,100.21
3806.00,100.20
3805.00,100.19
3804.00,100.18
3803.00,100.18
3802.00,100.18
3801.00,100.19
3800.00,100.19
3799.00,100.20
3798.00,100.21
3797.00,100.22
3796.00,100.22
3795.00,100.22
3794.00,100.22
3793.00,100.22
3792.00,100.22
3791.00,100.22
3790.00,100.21
3789.00,100.20
3788.00,100.19
3787.00,100.19
3786.00,100.18
3785.00,100.19
3784.00,100.19
3783.00,100.19
3782.00,100.19
3781.00,100.19
3780.00,100.19
3779.00,100.19
3778.00,100.19
3777.00,100.19
3776.00,100.19
3775.00,100.19
3774.00,100.18
3773.00,100.17
3772.00,100.17
3771.00,100.18
3770.00,100.18
3769.00,100.18
3768.00,100.18
3767.00,100.18
3766.00,100.18
3765.00,100.17
3764.00,100.16
3763.00,100.15
3762.00,100.15
3761.00,100.15
3760.00,100.15
3759.00,100.15
3758.00,100.16
3757.00,100.15
3756.00,100.15
3755.00,100.14
3754.00,100.12
3753.00,100.11
3752.00,100.09
3751.00,100.08
3750.00,100.07
3749.00,100.07
3748.00,100.06
3747.00,100.07
3746.00,100.08
3745.00,100.08
3744.00,100.08
3743.00,100.08
3742.00,100.08
3741.00,100.08
3740.00,100.08
3739.00,100.07
3738.00,100.05
3737.00,100.04
3736.00,100.05
3735.00,100.07
3734.00,100.07
3733.00,100.07
3732.00,100.06
3731.00,100.05
3730.00,100.03
3729.00,100.02
3728.00,100.01
3727.00,100.00
3726.00,100.00
3725.00,100.00
3724.00,100.00
3723.00,100.00
3722.00,100.00
3721.00,100.00
3720.00,100.00
3719.00,99.99
3718.00,99.99
3717.00,99.98
3716.00,99.96
3715.00,99.95
3714.00,99.93
3713.00,99.91
3712.00,99.90
3711.00,99.90
3710.00,99.90
3709.00,99.89
3708.00,99.88
3707.00,99.87
3706.00,99.85
3705.00,99.84
3704.00,99.84
3703.00,99.84
3702.00,99.83
3701.00,99.82
3700.00,99.80
3699.00,99.78
3698.00,99.75
3697.00,99.73
3696.00,99.71
3695.00,99.68
3694.00,99.66
3693.00,99.64
3692.00,99.63
3691.00,99.62
3690.00,99.60
3689.00,99.57
3688.00,99.53
3687.00,99.48
3686.00,99.45
3685.00,99.42
3684.00,99.39
3683.00,99.36
3682.00,99.32
3681.00,99.28
3680.00,99.25
3679.00,99.21
3678.00,99.16
3677.00,99.11
3676.00,99.07
3675.00,99.03
3674.00,98.98
3673.00,98.93
3672.00,98.87
3671.00,98.82
3670.00,98.77
3669.00,98.71
3668.00,98.65
3667.00,98.59
3666.00,98.52
3665.00,98.46
3664.00,98.40
3663.00,98.33
3662.00,98.25
3661.00,98.18
3660.00,98.10
3659.00,98.03
3658.00,97.94
3657.00,97.85
3656.00,97.77
3655.00,97.69
3654.00,97.62
3653.00,97.55
3652.00,97.47
3651.00,97.38
3650.00,97.27
3649.00,97.16
3648.00,97.06
3647.00,96.96
3646.00,96.86
3645.00,96.76
3644.00,96.67
3643.00,96.57
3642.00,96.47
3641.00,96.38
3640.00,96.28
3639.00,96.17
3638.00,96.07
3637.00,95.96
3636.00,95.85
3635.00,95.74
3634.00,95.63
3633.00,95.52
3632.00,95.41
3631.00,95.29
3630.00,95.14
3629.00,94.99
3628.00,94.85
3627.00,94.73
3626.00,94.62
3625.00,94.53
3624.00,94.43
3623.00,94.33
3622.00,94.23
3621.00,94.10
3620.00,93.97
3619.00,93.82
3618.00,93.68
3617.00,93.54
3616.00,93.40
3615.00,93.27
3614.00,93.15
3613.00,93.02
3612.00,92.89
3611.00,92.76
3610.00,92.61
3609.00,92.45
3608.00,92.31
3607.00,92.17
3606.00,92.04
3605.00,91.91
3604.00,91.77
3603.00,91.64
3602.00,91.49
3601.00,91.35
3600.00,91.20
3599.00,91.05
3598.00,90.90
3597.00,90.74
3596.00,90.58
3595.00,90.42
3594.00,90.26
3593.00,90.12
3592.00,89.98
3591.00,89.83
3590.00,89.67
3589.00,89.49
3588.00,89.30
3587.00,89.11
3586.00,88.94
3585.00,88.78
3584.00,88.63
3583.00,88.47
3582.00,88.32
3581.00,88.16
3580.00,88.00
3579.00,87.84
3578.00,87.67
3577.00,87.49
3576.00,87.32
3575.00,87.14
3574.00,86.96
3573.00,86.79
3572.00,86.62
3571.00,86.46
3570.00,86.29
3569.00,86.10
3568.00,85.90
3567.00,85.69
3566.00,85.50
3565.00,85.32
3564.00,85.14
3563.00,84.98
3562.00,84.81
3561.00,84.63
3560.00,84.46
3559.00,84.28
3558.00,84.11
3557.00,83.93
3556.00,83.75
3555.00,83.57
3554.00,83.38
3553.00,83.19
3552.00,83.00
3551.00,82.82
3550.00,82.65
3549.00,82.47
3548.00,82.28
3547.00,82.08
3546.00,81.88
3545.00,81.69
3544.00,81.51
3543.00,81.33
3542.00,81.16
3541.00,80.99
3540.00,80.81
3539.00,80.63
3538.00,80.45
3537.00,80.26
3536.00,80.07
3535.00,79.88
3534.00,79.70
3533.00,79.52
3532.00,79.34
3531.00,79.16
3530.00,78.98
3529.00,78.80
3528.00,78.61
3527.00,78.42
3526.00,78.23
3525.00,78.05
3524.00,77.86
3523.00,77.67
3522.00,77.49
3521.00,77.31
3520.00,77.12
3519.00,76.94
3518.00,76.76
3517.00,76.57
3516.00,76.39
3515.00,76.21
3514.00,76.04
3513.00,75.87
3512.00,75.69
3511.00,75.51
3510.00,75.33
3509.00,75.14
3508.00,74.96
3507.00,74.79
3506.00,74.61
3505.00,74.43
3504.00,74.24
3503.00,74.05
3502.00,73.87
3501.00,73.69
3500.00,73.52
3499.00,73.35
3498.00,73.18
3497.00,73.01
3496.00,72.83
3495.00,72.65
3494.00,72.48
3493.00,72.30
3492.00,72.14
3491.00,71.96
3490.00,71.79
3489.00,71.61
3488.00,71.43
3487.00,71.25
3486.00,71.08
3485.00,70.91
3484.00,70.75
3483.00,70.58
3482.00,70.40
3481.00,70.22
3480.00,70.05
3479.00,69.89
3478.00,69.72
3477.00,69.56
3476.00,69.39
3475.00,69.22
3474.00,69.05
3473.00,68.87
3472.00,68.70
3471.00,68.53
3470.00,68.37
3469.00,68.20
3468.00,68.04
3467.00,67.87
3466.00,67.71
3465.00,67.54
3464.00,67.38
3463.00,67.21
3462.00,67.05
3461.00,66.89
3460.00,66.73
3459.00,66.57
3458.00,66.41
3457.00,66.24
3456.00,66.08
3455.00,65.92
3454.00,65.76
3453.00,65.60
3452.00,65.44
3451.00,65.29
3450.00,65.13
3449.00,64.97
3448.00,64.81
3447.00,64.64
3446.00,64.48
3445.00,64.33
3444.00,64.18
3443.00,64.03
3442.00,63.88
3441.00,63.72
3440.00,63.56
3439.00,63.40
3438.00,63.24
3437.00,63.08
3436.00,62.93
3435.00,62.78
3434.00,62.63
3433.00,62.48
3432.00,62.33
3431.00,62.19
3430.00,62.04
3429.00,61.89
3428.00,61.75
3427.00,61.62
3426.00,61.48
3425.00,61.34
3424.00,61.20
3423.00,61.05
3422.00,60.90
3421.00,60.76
3420.00,60.61
3419.00,60.47
3418.00,60.34
3417.00,60.21
3416.00,60.08
3415.00,59.94
3414.00,59.79
3413.00,59.64
3412.00,59.51
3411.00,59.37
3410.00,59.25
3409.00,59.12
3408.00,59.00
3407.00,58.87
3406.00,58.74
3405.00,58.61
3404.00,58.47
3403.00,58.34
3402.00,58.21
3401.00,58.09
3400.00,57.97
3399.00,57.85
3398.00,57.74
3397.00,57.62
3396.00,57.50
3395.00,57.38
3394.00,57.26
3393.00,57.14
3392.00,57.02
3391.00,56.92
3390.00,56.82
3389.00,56.72
3388.00,56.62
3387.00,56.51
3386.00,56.40
3385.00,56.30
3384.00,56.19
3383.00,56.08
3382.00,55.98
3381.00,55.87
3380.00,55.76
3379.00,55.66
3378.00,55.57
3377.00,55.47
3376.00,55.38
3375.00,55.30
3374.00,55.21
3373.00,55.11
3372.00,55.02
3371.00,54.93
3370.00,54.84
3369.00,54.75
3368.00,54.67
3367.00,54.59
3366.00,54.51
3365.00,54.42
3364.00,54.34
3363.00,54.26
3362.00,54.18
3361.00,54.10
3360.00,54.03
3359.00,53.96
3358.00,53.89
3357.00,53.81
3356.00,53.74
3355.00,53.66
3354.00,53.59
