Created as New Dataset,Sample 005 By iruser Date Tuesday, March 24 2026
cm-1,%T
3850.00,99.51
3849.00,99.51
3848.00,99.51
3847.00,99.51
3846.00,99.51
3845.00,99.51
3844.00,99.51
3843.00,99.51
3842.00,99.51
3841.00,99.51
3840.00,99.51
3839.00,99.51
3838.00,99.51
3837.00,99.51
3836.00,99.51
3835.00,99.51
3834.00,99.51
3833.00,99.51
3832.00,99.51
3831.00,99.51
3830.00,99.51
3829.00,99.50
3828.00,99.50
3827.00,99.50
3826.00,99.51
3825.00,99.51
3824.00,99.51
3823.00,99.51
3822.00,99.51
3821.00,99.52
3820.00,99.52
3819.00,99.52
3818.00,99.52
3817.00,99.53
3816.00,99.53
3815.00,99.53
3814.00,99.52
3813.00,99.52
3812.00,99.52
3811.00,99.52
3810.00,99.51
3809.00,99.51
3808.00,99.50
3807.00,99.50
3806.00,99.51
3805.00,99.51
3804.00,99.51
3803.00,99.51
3802.00,99.51
3801.00,99.51
3800.00,99.51
3799.00,99.51
3798.00,99.52
3797.00,99.52
3796.00,99.53
3795.00,99.52
3794.00,99.52
3793.00,99.51
3792.00,99.51
3791.00,99.50
3790.00,99.50
3789.00,99.50
3788.00,99.50
3787.00,99.49
3786.00,99.49
3785.00,99.49
3784.00,99.50
3783.00,99.50
3782.00,99.50
3781.00,99.51
3780.00,99.51
3779.00,99.52
3778.00,99.52
3777.00,99.51
3776.00,99.50
3775.00,99.50
3774.00,99.50
3773.00,99.50
3772.00,99.49
3771.00,99.49
3770.00,99.49
3769.00,99.49
3768.00,99.48
3767.00,99.48
3766.00,99.48
3765.00,99.48
3764.00,99.48
3763.00,99.48
3762.00,99.48
3761.00,99.48
3760.00,99.48
3759.00,99.47
3758.00,99.46
3757.00,99.46
3756.00,99.46
3755.00,99.46
3754.00,99.46
3753.00,99.46
3752.00,99.46
3751.00,99.47
3750.00,99.48
3749.00,99.48
3748.00,99.49
3747.00,99.48
3746.00,99.47
3745.00,99.47
3744.00,99.47
3743.00,99.46
3742.00,99.45
3741.00,99.45
3740.00,99.44
3739.00,99.43
3738.00,99.42
3737.00,99.41
3736.00,99.42
3735.00,99.42
3734.00,99.43
3733.00,99.43
3732.00,99.42
3731.00,99.41
3730.00,99.41
3729.00,99.40
3728.00,99.40
3727.00,99.41
3726.00,99.41
3725.00,99.41
3724.00,99.40
3723.00,99.40
3722.00,99.39
3721.00,99.39
3720.00,99.38
3719.00,99.38
3718.00,99.37
3717.00,99.36
3716.00,99.35
3715.00,99.33
3714.00,99.32
3713.00,99.31
3712.00,99.30
3711.00,99.30
3710.00,99.30
3709.00,99.29
3708.00,99.28
3707.00,99.28
3706.00,99.27
3705.00,99.26
3704.00,99.25
3703.00,99.24
3702.00,99.24
3701.00,99.22
3700.00,99.21
3699.00,99.19
3698.00,99.17
3697.00,99.16
3696.00,99.15
3695.00,99.13
3694.00,99.12
3693.00,99.09
3692.00,99.07
3691.00,99.06
3690.00,99.04
3689.00,99.03
3688.00,99.01
3687.00,98.99
3686.00,98.96
3685.00,98.94
3684.00,98.91
3683.00,98.89
3682.00,98.86
3681.00,98.83
3680.00,98.81
3679.00,98.78
3678.00,98.74
3677.00,98.69
3676.00,98.64
3675.00,98.60
3674.00,98.57
3673.00,98.54
3672.00,98.50
3671.00,98.45
3670.00,98.40
3669.00,98.36
3668.00,98.31
3667.00,98.26
3666.00,98.21
3665.00,98.16
3664.00,98.11
3663.00,98.06
3662.00,98.01
3661.00,97.95
3660.00,97.89
3659.00,97.83
3658.00,97.77
3657.00,97.70
3656.00,97.64
3655.00,97.58
3654.00,97.52
3653.00,97.46
3652.00,97.38
3651.00,97.29
3650.00,97.19
3649.00,97.10
3648.00,97.00
3647.00,96.92
3646.00,96.84
3645.00,96.77
3644.00,96.69
3643.00,96.61
3642.00,96.52
3641.00,96.42
3640.00,96.34
3639.00,96.25
3638.00,96.17
3637.00,96.08
3636.00,95.98
3635.00,95.88
3634.00,95.79
3633.00,95.70
3632.00,95.61
3631.00,95.52
3630.00,95.41
3629.00,95.28
3628.00,95.16
3627.00,95.05
3626.00,94.95
3625.00,94.85
3624.00,94.75
3623.00,94.64
3622.00,94.53
3621.00,94.40
3620.00,94.27
3619.00,94.14
3618.00,94.02
3617.00,93.91
3616.00,93.80
3615.00,93.69
3614.00,93.58
3613.00,93.46
3612.00,93.35
3611.00,93.23
3610.00,93.09
3609.00,92.95
3608.00,92.81
3607.00,92.67
3606.00,92.54
3605.00,92.42
3604.00,92.30
3603.00,92.16
3602.00,92.02
3601.00,91.87
3600.00,91.73
3599.00,91.58
3598.00,91.44
3597.00,91.30
3596.00,91.15
3595.00,91.00
3594.00,90.85
3593.00,90.71
3592.00,90.58
3591.00,90.45
3590.00,90.30
3589.00,90.13
3588.00,89.94
3587.00,89.75
3586.00,89.57
3585.00,89.42
3584.00,89.27
3583.00,89.12
3582.00,88.96
3581.00,88.80
3580.00,88.64
3579.00,88.47
3578.00,88.30
3577.00,88.13
3576.00,87.96
3575.00,87.78
3574.00,87.62
3573.00,87.46
3572.00,87.31
3571.00,87.15
3570.00,86.98
3569.00,86.79
3568.00,86.59
3567.00,86.38
3566.00,86.18
3565.00,85.99
3564.00,85.82
3563.00,85.65
3562.00,85.48
3561.00,85.30
3560.00,85.11
3559.00,84.93
3558.00,84.75
3557.00,84.57
3556.00,84.39
3555.00,84.20
3554.00,84.01
3553.00,83.81
3552.00,83.62
3551.00,83.43
3550.00,83.25
3549.00,83.07
3548.00,82.88
3547.00,82.67
3546.00,82.47
3545.00,82.27
3544.00,82.07
3543.00,81.89
3542.00,81.71
3541.00,81.53
3540.00,81.34
3539.00,81.15
3538.00,80.95
3537.00,80.76
3536.00,80.56
3535.00,80.37
3534.00,80.18
3533.00,79.99
3532.00,79.80
3531.00,79.61
3530.00,79.42
3529.00,79.22
3528.00,79.02
3527.00,78.82
3526.00,78.62
3525.00,78.42
3524.00,78.22
3523.00,78.02
3522.00,77.82
3521.00,77.63
3520.00,77.44
3519.00,77.25
3518.00,77.06
3517.00,76.86
3516.00,76.67
3515.00,76.48
3514.00,76.29
3513.00,76.10
3512.00,75.91
3511.00,75.72
3510.00,75.52
3509.00,75.33
3508.00,75.14
3507.00,74.95
3506.00,74.77
3505.00,74.57
3504.00,74.37
3503.00,74.17
3502.00,73.97
3501.00,73.78
3500.00,73.60
3499.00,73.41
3498.00,73.22
3497.00,73.03
3496.00,72.84
