Created as New Dataset,Sample 002 By iruser Date Tuesday, March 24 2026
cm-1,%T
3850.00,99.97
3849.00,99.99
3848.00,99.99
3847.00,99.99
3846.00,99.99
3845.00,99.99
3844.00,99.99
3843.00,99.99
3842.00,99.98
3841.00,99.98
3840.00,99.99
3839.00,99.99
3838.00,100.00
3837.00,100.00
3836.00,99.99
3835.00,100.00
3834.00,100.01
3833.00,100.02
3832.00,100.03
3831.00,100.04
3830.00,100.04
3829.00,100.03
3828.00,100.03
3827.00,100.03
3826.00,100.03
3825.00,100.02
3824.00,100.01
3823.00,100.00
3822.00,100.00
3821.00,100.00
3820.00,100.01
3819.00,100.00
3818.00,100.00
3817.00,100.00
3816.00,100.00
3815.00,100.00
3814.00,100.00
3813.00,100.01
3812.00,100.01
3811.00,100.01
3810.00,100.01
3809.00,100.02
3808.00,100.02
3807.00,100.01
3806.00,100.00
3805.00,99.99
3804.00,99.98
3803.00,99.97
3802.00,99.98
3801.00,99.99
3800.00,99.99
3799.00,100.00
3798.00,100.01
3797.00,100.02
3796.00,100.03
3795.00,100.03
3794.00,100.03
3793.00,100.03
3792.00,100.03
3791.00,100.03
3790.00,100.02
3789.00,100.01
3788.00,100.00
3787.00,100.00
3786.00,100.00
3785.00,100.00
3784.00,100.00
3783.00,100.00
3782.00,100.00
3781.00,100.00
3780.00,100.01
3779.00,100.02
3778.00,100.02
3777.00,100.01
3776.00,100.01
3775.00,100.01
3774.00,100.00
3773.00,100.00
3772.00,100.00
3771.00,100.00
3770.00,100.00
3769.00,99.99
3768.00,99.99
3767.00,99.99
3766.00,100.00
3765.00,100.00
3764.00,99.99
3763.00,99.99
3762.00,99.98
3761.00,99.98
3760.00,99.98
3759.00,99.99
3758.00,99.98
3757.00,99.98
3756.00,99.97
3755.00,99.96
3754.00,99.94
3753.00,99.93
3752.00,99.91
3751.00,99.90
3750.00,99.89
3749.00,99.88
3748.00,99.89
3747.00,99.89
3746.00,99.90
3745.00,99.91
3744.00,99.91
3743.00,99.91
3742.00,99.91
3741.00,99.91
3740.00,99.90
3739.00,99.88
3738.00,99.86
3737.00,99.85
3736.00,99.86
3735.00,99.88
3734.00,99.90
3733.00,99.91
3732.00,99.90
3731.00,99.88
3730.00,99.87
3729.00,99.86
3728.00,99.86
3727.00,99.85
3726.00,99.85
3725.00,99.84
3724.00,99.83
3723.00,99.83
3722.00,99.82
3721.00,99.83
3720.00,99.83
3719.00,99.84
3718.00,99.84
3717.00,99.83
3716.00,99.81
3715.00,99.79
3714.00,99.77
3713.00,99.75
3712.00,99.74
3711.00,99.74
3710.00,99.74
3709.00,99.74
3708.00,99.74
3707.00,99.73
3706.00,99.73
3705.00,99.72
3704.00,99.72
3703.00,99.71
3702.00,99.71
3701.00,99.70
3700.00,99.69
3699.00,99.66
3698.00,99.64
3697.00,99.62
3696.00,99.59
3695.00,99.58
3694.00,99.56
3693.00,99.54
3692.00,99.53
3691.00,99.52
3690.00,99.51
3689.00,99.48
3688.00,99.45
3687.00,99.42
3686.00,99.40
3685.00,99.37
3684.00,99.35
3683.00,99.32
3682.00,99.28
3681.00,99.26
3680.00,99.23
3679.00,99.19
3678.00,99.15
3677.00,99.11
3676.00,99.07
3675.00,99.03
3674.00,98.98
3673.00,98.94
3672.00,98.89
3671.00,98.84
3670.00,98.80
3669.00,98.76
3668.00,98.71
3667.00,98.67
3666.00,98.63
3665.00,98.58
3664.00,98.53
3663.00,98.46
3662.00,98.40
3661.00,98.33
3660.00,98.26
3659.00,98.19
3658.00,98.12
3657.00,98.05
3656.00,97.98
3655.00,97.91
3654.00,97.84
3653.00,97.78
3652.00,97.70
3651.00,97.62
3650.00,97.53
3649.00,97.43
3648.00,97.34
3647.00,97.25
3646.00,97.17
3645.00,97.09
3644.00,97.01
3643.00,96.93
3642.00,96.85
3641.00,96.77
3640.00,96.67
3639.00,96.57
3638.00,96.47
3637.00,96.36
3636.00,96.26
3635.00,96.16
3634.00,96.07
3633.00,95.97
3632.00,95.87
3631.00,95.75
3630.00,95.62
3629.00,95.48
3628.00,95.35
3627.00,95.25
3626.00,95.15
3625.00,95.07
3624.00,94.99
3623.00,94.90
3622.00,94.81
3621.00,94.71
3620.00,94.58
3619.00,94.44
3618.00,94.30
3617.00,94.17
3616.00,94.04
3615.00,93.91
3614.00,93.79
3613.00,93.67
3612.00,93.54
3611.00,93.41
3610.00,93.27
3609.00,93.13
3608.00,93.00
3607.00,92.87
3606.00,92.75
3605.00,92.63
3604.00,92.50
3603.00,92.36
3602.00,92.22
3601.00,92.08
3600.00,91.94
3599.00,91.81
3598.00,91.67
3597.00,91.52
3596.00,91.36
3595.00,91.20
3594.00,91.05
3593.00,90.90
3592.00,90.76
3591.00,90.62
3590.00,90.47
3589.00,90.30
3588.00,90.12
3587.00,89.95
3586.00,89.79
3585.00,89.62
3584.00,89.47
3583.00,89.31
3582.00,89.16
3581.00,89.01
3580.00,88.85
3579.00,88.69
3578.00,88.52
3577.00,88.34
3576.00,88.17
3575.00,87.99
3574.00,87.82
3573.00,87.65
3572.00,87.48
3571.00,87.31
3570.00,87.13
3569.00,86.95
3568.00,86.75
3567.00,86.56
3566.00,86.37
3565.00,86.19
3564.00,86.01
3563.00,85.84
3562.00,85.67
3561.00,85.49
3560.00,85.31
3559.00,85.14
3558.00,84.96
3557.00,84.78
3556.00,84.60
3555.00,84.41
3554.00,84.22
3553.00,84.02
3552.00,83.83
3551.00,83.65
3550.00,83.47
3549.00,83.28
3548.00,83.08
3547.00,82.88
3546.00,82.67
3545.00,82.47
3544.00,82.29
3543.00,82.11
3542.00,81.93
3541.00,81.76
3540.00,81.58
3539.00,81.39
3538.00,81.20
3537.00,81.01
3536.00,80.81
3535.00,80.61
3534.00,80.43
3533.00,80.24
3532.00,80.05
3531.00,79.86
3530.00,79.67
3529.00,79.47
3528.00,79.27
3527.00,79.08
3526.00,78.88
3525.00,78.68
3524.00,78.48
3523.00,78.29
3522.00,78.10
3521.00,77.91
3520.00,77.72
3519.00,77.53
3518.00,77.35
3517.00,77.16
3516.00,76.97
3515.00,76.78
3514.00,76.60
3513.00,76.41
3512.00,76.23
3511.00,76.04
3510.00,75.84
3509.00,75.64
3508.00,75.45
3507.00,75.26
3506.00,75.08
3505.00,74.89
3504.00,74.69
3503.00,74.50
3502.00,74.31
3501.00,74.12
3500.00,73.94
3499.00,73.76
3498.00,73.58
3497.00,73.39
3496.00,73.20
3495.00,73.02
3494.00,72.84
3493.00,72.66
3492.00,72.48
3491.00,72.30
3490.00,72.12
3489.00,71.93
3488.00,71.74
3487.00,71.55
3486.00,71.38
3485.00,71.20
3484.00,71.02
3483.00,70.84
3482.00,70.65
3481.00,70.46
3480.00,70.28
3479.00,70.10
3478.00,69.93
3477.00,69.75
3476.00,69.58
3475.00,69.41
3474.00,69.23
3473.00,69.05
3472.00,68.87
3471.00,68.68
3470.00,68.51
3469.00,68.33
3468.00,68.16
3467.00,67.99
3466.00,67.82
3465.00,67.65
3464.00,67.49
3463.00,67.32
3462.00,67.14
3461.00,66.97
3460.00,66.79
3459.00,66.63
3458.00,66.46
3457.00,66.29
3456.00,66.13
3455.00,65.96
3454.00,65.79
3453.00,65.62
3452.00,65.46
3451.00,65.29
3450.00,65.13
3449.00,64.97
3448.00,64.80
3447.00,64.64
3446.00,64.47
3445.00,64.31
3444.00,64.15
3443.00,64.00
3442.00,63.84
3441.00,63.68
3440.00,63.51
3439.00,63.35
3438.00,63.19
3437.00,63.03
3436.00,62.87
3435.00,62.72
3434.00,62.57
3433.00,62.42
3432.00,62.27
3431.00,62.12
3430.00,61.97
3429.00,61.83
3428.00,61.68
3427.00,61.54
3426.00,61.40
3425.00,61.26
3424.00,61.12
3423.00,60.97
3422.00,60.82
3421.00,60.67
3420.00,60.53
3419.00,60.39
3418.00,60.25
3417.00,60.11
3416.00,59.97
3415.00,59.82
3414.00,59.67
3413.00,59.53
3412.00,59.40
3411.00,59.27
