Created as New Dataset,Sample 001 By iruser Date Tuesday, March 24 2026
cm-1,%T
3850.00,100.41
3849.00,100.42
3848.00,100.42
3847.00,100.42
3846.00,100.42
3845.00,100.41
3844.00,100.41
3843.00,100.41
3842.00,100.42
3841.00,100.42
3840.00,100.43
3839.00,100.45
3838.00,100.45
3837.00,100.44
3836.00,100.43
3835.00,100.42
3834.00,100.42
3833.00,100.43
3832.00,100.44
3831.00,100.44
3830.00,100.45
3829.00,100.45
3828.00,100.44
3827.00,100.44
3826.00,100.44
3825.00,100.44
3824.00,100.44
3823.00,100.43
3822.00,100.43
3821.00,100.43
3820.00,100.43
3819.00,100.43
3818.00,100.43
3817.00,100.43
3816.00,100.43
3815.00,100.43
3814.00,100.44
3813.00,100.44
3812.00,100.44
3811.00,100.43
3810.00,100.42
3809.00,100.42
3808.00,100.42
3807.00,100.42
3806.00,100.43
3805.00,100.43
3804.00,100.43
3803.00,100.43
3802.00,100.43
3801.00,100.44
3800.00,100.44
3799.00,100.44
3798.00,100.44
3797.00,100.44
3796.00,100.44
3795.00,100.44
3794.00,100.44
3793.00,100.45
3792.00,100.45
3791.00,100.45
3790.00,100.44
3789.00,100.43
3788.00,100.42
3787.00,100.42
3786.00,100.42
3785.00,100.42
3784.00,100.42
3783.00,100.41
3782.00,100.41
3781.00,100.41
3780.00,100.41
3779.00,100.41
3778.00,100.42
3777.00,100.42
3776.00,100.43
3775.00,100.42
3774.00,100.41
3773.00,100.40
3772.00,100.40
3771.00,100.40
3770.00,100.40
3769.00,100.41
3768.00,100.41
3767.00,100.41
3766.00,100.40
3765.00,100.40
3764.00,100.40
3763.00,100.40
3762.00,100.39
3761.00,100.39
3760.00,100.39
3759.00,100.39
3758.00,100.39
3757.00,100.38
3756.00,100.38
3755.00,100.37
3754.00,100.37
3753.00,100.36
3752.00,100.36
3751.00,100.35
3750.00,100.34
3749.00,100.33
3748.00,100.33
3747.00,100.33
3746.00,100.33
3745.00,100.34
3744.00,100.33
3743.00,100.33
3742.00,100.33
3741.00,100.33
3740.00,100.33
3739.00,100.31
3738.00,100.30
3737.00,100.29
3736.00,100.30
3735.00,100.32
3734.00,100.34
3733.00,100.34
3732.00,100.33
3731.00,100.31
3730.00,100.30
3729.00,100.29
3728.00,100.28
3727.00,100.27
3726.00,100.26
3725.00,100.26
3724.00,100.26
3723.00,100.26
3722.00,100.26
3721.00,100.26
3720.00,100.26
3719.00,100.26
3718.00,100.25
3717.00,100.24
3716.00,100.22
3715.00,100.21
3714.00,100.19
3713.00,100.17
3712.00,100.16
3711.00,100.15
3710.00,100.15
3709.00,100.15
3708.00,100.15
3707.00,100.15
3706.00,100.14
3705.00,100.13
3704.00,100.13
3703.00,100.12
3702.00,100.11
3701.00,100.10
3700.00,100.09
3699.00,100.07
3698.00,100.05
3697.00,100.03
3696.00,100.00
3695.00,99.98
3694.00,99.96
3693.00,99.94
3692.00,99.93
3691.00,99.93
3690.00,99.92
3689.00,99.91
3688.00,99.87
3687.00,99.84
3686.00,99.81
3685.00,99.78
3684.00,99.75
3683.00,99.72
3682.00,99.69
3681.00,99.66
3680.00,99.63
3679.00,99.60
3678.00,99.57
3677.00,99.53
3676.00,99.49
3675.00,99.45
3674.00,99.40
3673.00,99.36
3672.00,99.31
3671.00,99.26
3670.00,99.21
3669.00,99.16
3668.00,99.11
3667.00,99.06
3666.00,99.01
3665.00,98.96
3664.00,98.90
3663.00,98.84
3662.00,98.77
3661.00,98.71
3660.00,98.64
3659.00,98.58
3658.00,98.51
3657.00,98.43
3656.00,98.36
3655.00,98.29
3654.00,98.22
3653.00,98.14
3652.00,98.07
3651.00,97.98
3650.00,97.89
3649.00,97.79
3648.00,97.70
3647.00,97.60
3646.00,97.52
3645.00,97.44
3644.00,97.36
3643.00,97.29
3642.00,97.20
3641.00,97.11
3640.00,97.02
3639.00,96.92
3638.00,96.82
3637.00,96.72
3636.00,96.62
3635.00,96.52
3634.00,96.41
3633.00,96.31
3632.00,96.21
3631.00,96.09
3630.00,95.96
3629.00,95.81
3628.00,95.69
3627.00,95.58
3626.00,95.49
3625.00,95.40
3624.00,95.31
3623.00,95.22
3622.00,95.11
3621.00,95.00
3620.00,94.87
3619.00,94.74
3618.00,94.61
3617.00,94.48
3616.00,94.36
3615.00,94.24
3614.00,94.11
3613.00,93.98
3612.00,93.85
3611.00,93.72
3610.00,93.58
3609.00,93.44
3608.00,93.30
3607.00,93.16
3606.00,93.04
3605.00,92.92
3604.00,92.78
3603.00,92.65
3602.00,92.50
3601.00,92.36
3600.00,92.22
3599.00,92.08
3598.00,91.94
3597.00,91.78
3596.00,91.62
3595.00,91.45
3594.00,91.30
3593.00,91.15
3592.00,91.01
3591.00,90.87
3590.00,90.71
3589.00,90.54
3588.00,90.36
3587.00,90.18
3586.00,90.01
3585.00,89.85
3584.00,89.69
3583.00,89.54
3582.00,89.38
3581.00,89.23
3580.00,89.06
3579.00,88.90
3578.00,88.73
3577.00,88.55
3576.00,88.37
3575.00,88.19
3574.00,88.01
3573.00,87.84
