Created as New Dataset,Sample 302 By iruser Date Friday, March 13 2026
cm-1,%T
3849.00,99.64
3848.00,99.64
3847.00,99.63
3846.00,99.63
3845.00,99.63
3844.00,99.62
3843.00,99.62
3842.00,99.61
3841.00,99.61
3840.00,99.60
3839.00,99.60
3838.00,99.61
3837.00,99.61
3836.00,99.62
3835.00,99.62
3834.00,99.63
3833.00,99.63
3832.00,99.63
3831.00,99.64
3830.00,99.64
3829.00,99.64
3828.00,99.64
3827.00,99.63
3826.00,99.62
3825.00,99.61
3824.00,99.60
3823.00,99.60
3822.00,99.60
3821.00,99.59
3820.00,99.58
3819.00,99.59
3818.00,99.61
3817.00,99.62
3816.00,99.63
3815.00,99.63
3814.00,99.64
3813.00,99.64
3812.00,99.64
3811.00,99.63
3810.00,99.63
3809.00,99.63
3808.00,99.63
3807.00,99.62
3806.00,99.61
3805.00,99.61
3804.00,99.61
3803.00,99.61
3802.00,99.60
3801.00,99.59
3800.00,99.59
3799.00,99.60
3798.00,99.61
3797.00,99.61
3796.00,99.61
3795.00,99.62
3794.00,99.63
3793.00,99.63
3792.00,99.64
3791.00,99.64
3790.00,99.63
3789.00,99.63
3788.00,99.62
3787.00,99.62
3786.00,99.62
3785.00,99.62
3784.00,99.61
3783.00,99.60
3782.00,99.60
3781.00,99.60
3780.00,99.60
3779.00,99.60
3778.00,99.60
3777.00,99.60
3776.00,99.60
3775.00,99.59
3774.00,99.58
3773.00,99.57
3772.00,99.57
3771.00,99.56
3770.00,99.55
3769.00,99.55
3768.00,99.55
3767.00,99.56
3766.00,99.56
3765.00,99.56
3764.00,99.56
3763.00,99.55
3762.00,99.55
3761.00,99.55
3760.00,99.54
3759.00,99.53
3758.00,99.52
3757.00,99.51
3756.00,99.50
3755.00,99.49
3754.00,99.48
3753.00,99.47
3752.00,99.46
3751.00,99.46
3750.00,99.46
3749.00,99.45
3748.00,99.46
3747.00,99.47
3746.00,99.47
3745.00,99.47
3744.00,99.46
3743.00,99.46
3742.00,99.46
3741.00,99.46
3740.00,99.44
3739.00,99.43
3738.00,99.41
3737.00,99.40
3736.00,99.40
3735.00,99.41
3734.00,99.42
3733.00,99.43
3732.00,99.44
3731.00,99.43
3730.00,99.43
3729.00,99.42
3728.00,99.41
3727.00,99.41
3726.00,99.41
3725.00,99.42
3724.00,99.42
3723.00,99.42
3722.00,99.42
3721.00,99.41
3720.00,99.41
3719.00,99.40
3718.00,99.39
3717.00,99.37
3716.00,99.36
3715.00,99.34
3714.00,99.33
3713.00,99.32
3712.00,99.31
3711.00,99.30
3710.00,99.29
3709.00,99.29
3708.00,99.28
3707.00,99.28
3706.00,99.27
3705.00,99.26
3704.00,99.25
3703.00,99.24
3702.00,99.23
3701.00,99.21
3700.00,99.20
3699.00,99.18
3698.00,99.17
3697.00,99.15
3696.00,99.13
3695.00,99.10
3694.00,99.08
3693.00,99.06
3692.00,99.05
3691.00,99.03
3690.00,99.00
3689.00,98.97
3688.00,98.94
3687.00,98.92
3686.00,98.90
3685.00,98.87
3684.00,98.84
3683.00,98.81
3682.00,98.78
3681.00,98.74
3680.00,98.70
3679.00,98.66
3678.00,98.63
3677.00,98.59
3676.00,98.53
3675.00,98.48
3674.00,98.44
3673.00,98.42
3672.00,98.39
3671.00,98.35
3670.00,98.30
3669.00,98.24
3668.00,98.20
3667.00,98.15
3666.00,98.10
3665.00,98.05
3664.00,98.00
3663.00,97.94
3662.00,97.88
3661.00,97.81
3660.00,97.75
3659.00,97.68
3658.00,97.61
3657.00,97.53
3656.00,97.44
3655.00,97.35
3654.00,97.27
3653.00,97.19
3652.00,97.10
3651.00,97.01
3650.00,96.92
3649.00,96.82
3648.00,96.73
3647.00,96.65
3646.00,96.58
3645.00,96.51
3644.00,96.44
3643.00,96.36
3642.00,96.27
3641.00,96.17
3640.00,96.08
3639.00,95.99
3638.00,95.89
3637.00,95.79
3636.00,95.69
3635.00,95.58
3634.00,95.48
3633.00,95.37
3632.00,95.28
3631.00,95.18
3630.00,95.06
3629.00,94.93
3628.00,94.80
3627.00,94.69
3626.00,94.60
3625.00,94.50
3624.00,94.40
3623.00,94.30
3622.00,94.19
3621.00,94.07
3620.00,93.93
3619.00,93.79
3618.00,93.66
3617.00,93.54
3616.00,93.42
3615.00,93.31
3614.00,93.19
3613.00,93.07
3612.00,92.95
3611.00,92.83
3610.00,92.70
3609.00,92.56
3608.00,92.41
3607.00,92.28
3606.00,92.14
3605.00,92.01
3604.00,91.88
3603.00,91.75
3602.00,91.61
3601.00,91.47
3600.00,91.32
3599.00,91.18
3598.00,91.04
3597.00,90.90
3596.00,90.76
3595.00,90.61
3594.00,90.45
3593.00,90.29
3592.00,90.14
3591.00,90.00
3590.00,89.84
3589.00,89.68
3588.00,89.51
3587.00,89.34
3586.00,89.18
3585.00,89.03
3584.00,88.89
3583.00,88.74
3582.00,88.58
3581.00,88.43
3580.00,88.27
3579.00,88.10
3578.00,87.94
3577.00,87.77
3576.00,87.60
3575.00,87.43
3574.00,87.26
3573.00,87.08
3572.00,86.91
3571.00,86.74
3570.00,86.56
3569.00,86.38
3568.00,86.18
3567.00,85.99
3566.00,85.80
3565.00,85.62
3564.00,85.46
3563.00,85.30
3562.00,85.13
3561.00,84.96
3560.00,84.78
3559.00,84.61
3558.00,84.43
3557.00,84.26
3556.00,84.08
3555.00,83.90
3554.00,83.72
3553.00,83.53
3552.00,83.34
3551.00,83.15
3550.00,82.98
3549.00,82.80
3548.00,82.62
3547.00,82.44
3546.00,82.25
3545.00,82.06
3544.00,81.88
3543.00,81.69
3542.00,81.51
3541.00,81.33
3540.00,81.15
3539.00,80.97
3538.00,80.78
3537.00,80.59
3536.00,80.40
3535.00,80.22
3534.00,80.04
3533.00,79.85
3532.00,79.67
3531.00,79.48
3530.00,79.29
3529.00,79.10
3528.00,78.91
3527.00,78.72
3526.00,78.53
3525.00,78.35
3524.00,78.16
3523.00,77.97
3522.00,77.78
3521.00,77.60
3520.00,77.43
3519.00,77.25
3518.00,77.06
3517.00,76.88
3516.00,76.70
3515.00,76.51
3514.00,76.32
3513.00,76.14
3512.00,75.95
3511.00,75.77
3510.00,75.58
3509.00,75.40
3508.00,75.21
3507.00,75.03
3506.00,74.85
3505.00,74.66
3504.00,74.48
3503.00,74.29
3502.00,74.11
3501.00,73.93
3500.00,73.75
3499.00,73.57
3498.00,73.39
3497.00,73.21
3496.00,73.02
3495.00,72.84
3494.00,72.66
3493.00,72.48
3492.00,72.30
3491.00,72.13
3490.00,71.95
3489.00,71.77
3488.00,71.59
3487.00,71.41
3486.00,71.23
3485.00,71.04
3484.00,70.87
3483.00,70.69
3482.00,70.51
3481.00,70.33
3480.00,70.16
3479.00,69.99
3478.00,69.82
3477.00,69.66
3476.00,69.48
3475.00,69.31
3474.00,69.14
3473.00,68.96
3472.00,68.78
3471.00,68.60
3470.00,68.43
3469.00,68.25
3468.00,68.07
3467.00,67.90
3466.00,67.74
3465.00,67.58
3464.00,67.41
3463.00,67.24
3462.00,67.07
3461.00,66.90
3460.00,66.74
3459.00,66.57
3458.00,66.40
3457.00,66.23
3456.00,66.07
3455.00,65.91
3454.00,65.75
3453.00,65.58
3452.00,65.42
3451.00,65.26
3450.00,65.09
3449.00,64.93
3448.00,64.76
3447.00,64.59
3446.00,64.43
3445.00,64.28
3444.00,64.12
3443.00,63.96
3442.00,63.80
3441.00,63.64
3440.00,63.47
3439.00,63.31
3438.00,63.15
3437.00,62.99
3436.00,62.83
3435.00,62.68
3434.00,62.53
3433.00,62.38
3432.00,62.22
3431.00,62.08
3430.00,61.93
3429.00,61.78
3428.00,61.64
3427.00,61.50
3426.00,61.35
3425.00,61.20
3424.00,61.06
3423.00,60.91
3422.00,60.76
3421.00,60.62
3420.00,60.47
3419.00,60.33
3418.00,60.18
3417.00,60.04
3416.00,59.89
3415.00,59.75
3414.00,59.61
3413.00,59.47
3412.00,59.34
3411.00,59.21
3410.00,59.08
3409.00,58.95
3408.00,58.82
3407.00,58.69
3406.00,58.56
3405.00,58.42
3404.00,58.28
3403.00,58.14
3402.00,58.01
3401.00,57.88
3400.00,57.76
3399.00,57.64
3398.00,57.52
3397.00,57.39
3396.00,57.27
3395.00,57.14
3394.00,57.02
3393.00,56.90
3392.00,56.78
3391.00,56.67
3390.00,56.55
3389.00,56.44
3388.00,56.34
3387.00,56.23
3386.00,56.13
3385.00,56.02
3384.00,55.91
3383.00,55.80
3382.00,55.70
3381.00,55.59
3380.00,55.49
3379.00,55.38
3378.00,55.28
3377.00,55.18
3376.00,55.08
3375.00,54.99
3374.00,54.89
3373.00,54.79
3372.00,54.69
3371.00,54.60
3370.00,54.50
3369.00,54.41
3368.00,54.32
3367.00,54.24
3366.00,54.16
3365.00,54.08
3364.00,53.99
3363.00,53.91
3362.00,53.83
3361.00,53.75
3360.00,53.67
3359.00,53.59
3358.00,53.51
3357.00,53.44
3356.00,53.36
3355.00,53.29
3354.00,53.21
3353.00,53.14
3352.00,53.06
3351.00,52.99
3350.00,52.93
3349.00,52.86
3348.00,52.80
3347.00,52.74
3346.00,52.68
3345.00,52.62
3344.00,52.55
3343.00,52.49
3342.00,52.43
3341.00,52.37
3340.00,52.32
3339.00,52.26
3338.00,52.20
3337.00,52.15
3336.00,52.09
3335.00,52.04
3334.00,51.99
3333.00,51.95
3332.00,51.90
3331.00,51.86
3330.00,51.82
3329.00,51.77
3328.00,51.72
3327.00,51.67
3326.00,51.62
3325.00,51.57
3324.00,51.53
3323.00,51.49
3322.00,51.45
3321.00,51.42
3320.00,51.38
3319.00,51.34
3318.00,51.30
3317.00,51.26
3316.00,51.23
3315.00,51.19
3314.00,51.16
3313.00,51.13
3312.00,51.10
3311.00,51.06
3310.00,51.02
3309.00,50.99
3308.00,50.95
3307.00,50.92
3306.00,50.90
3305.00,50.88
3304.00,50.85
3303.00,50.83
3302.00,50.81
3301.00,50.78
3300.00,50.76
3299.00,50.73
3298.00,50.71
3297.00,50.68
3296.00,50.66
3295.00,50.64
3294.00,50.63
3293.00,50.61
3292.00,50.59
3291.00,50.57
3290.00,50.56
3289.00,50.54
3288.00,50.53
3287.00,50.51
3286.00,50.50
3285.00,50.49
3284.00,50.48
3283.00,50.46
3282.00,50.45
3281.00,50.44
3280.00,50.44
3279.00,50.43
3278.00,50.43
3277.00,50.43
3276.00,50.42
3275.00,50.41
3274.00,50.41
3273.00,50.40
3272.00,50.40
3271.00,50.40
3270.00,50.41
3269.00,50.41
3268.00,50.42
3267.00,50.42
3266.00,50.43
3265.00,50.43
3264.00,50.44
3263.00,50.45
3262.00,50.46
3261.00,50.48
3260.00,50.49
3259.00,50.51
3258.00,50.53
3257.00,50.55
3256.00,50.57
3255.00,50.59
3254.00,50.61
3253.00,50.63
3252.00,50.65
3251.00,50.68
3250.00,50.70
3249.00,50.73
3248.00,50.75
3247.00,50.79
3246.00,50.82
3245.00,50.86
3244.00,50.90
3243.00,50.94
3242.00,50.98
3241.00,51.02
3240.00,51.06
3239.00,51.10
3238.00,51.15
3237.00,51.19
3236.00,51.24
3235.00,51.29
3234.00,51.34
3233.00,51.40
3232.00,51.45
3231.00,51.51
3230.00,51.57
3229.00,51.63
3228.00,51.69
3227.00,51.75
3226.00,51.81
3225.00,51.88
3224.00,51.95
3223.00,52.02
3222.00,52.10
3221.00,52.17
3220.00,52.24
3219.00,52.32
3218.00,52.40
3217.00,52.48
3216.00,52.57
3215.00,52.66
3214.00,52.75
3213.00,52.84
3212.00,52.92
3211.00,53.01
3210.00,53.10
3209.00,53.20
3208.00,53.29
3207.00,53.39
3206.00,53.50
3205.00,53.60
3204.00,53.70
3203.00,53.80
3202.00,53.91
3201.00,54.02
3200.00,54.13
3199.00,54.24
3198.00,54.35
3197.00,54.46
3196.00,54.58
3195.00,54.70
3194.00,54.82
3193.00,54.94
3192.00,55.05
3191.00,55.17
3190.00,55.29
3189.00,55.42
3188.00,55.55
3187.00,55.68
3186.00,55.82
3185.00,55.95
3184.00,56.08
3183.00,56.21
3182.00,56.35
3181.00,56.49
3180.00,56.63
3179.00,56.77
3178.00,56.92
3177.00,57.06
3176.00,57.20
3175.00,57.35
3174.00,57.49
3173.00,57.64
3172.00,57.79
3171.00,57.94
3170.00,58.09
3169.00,58.24
3168.00,58.40
3167.00,58.55
3166.00,58.71
3165.00,58.86
3164.00,59.02
3163.00,59.18
3162.00,59.33
3161.00,59.50
3160.00,59.66
3159.00,59.83
3158.00,60.00
3157.00,60.17
3156.00,60.34
3155.00,60.51
3154.00,60.68
3153.00,60.85
3152.00,61.02
3151.00,61.20
3150.00,61.37
3149.00,61.54
3148.00,61.72
3147.00,61.90
3146.00,62.08
3145.00,62.25
3144.00,62.43
3143.00,62.60
3142.00,62.78
3141.00,62.96
3140.00,63.14
3139.00,63.32
3138.00,63.51
3137.00,63.70
3136.00,63.88
3135.00,64.07
3134.00,64.25
3133.00,64.43
3132.00,64.61
3131.00,64.79
3130.00,64.97
3129.00,65.16
3128.00,65.35
3127.00,65.54
3126.00,65.73
3125.00,65.92
3124.00,66.11
3123.00,66.29
3122.00,66.47
3121.00,66.66
3120.00,66.85
3119.00,67.04
3118.00,67.24
3117.00,67.43
3116.00,67.62
3115.00,67.81
3114.00,68.01
3113.00,68.20
3112.00,68.39
3111.00,68.58
3110.00,68.77
3109.00,68.96
3108.00,69.16
3107.00,69.35
3106.00,69.54
3105.00,69.73
3104.00,69.92
3103.00,70.11
3102.00,70.30
3101.00,70.49
3100.00,70.67
3099.00,70.86
3098.00,71.05
3097.00,71.24
3096.00,71.44
3095.00,71.63
3094.00,71.82
3093.00,72.00
3092.00,72.19
3091.00,72.38
3090.00,72.57
3089.00,72.76
3088.00,72.95
3087.00,73.14
3086.00,73.33
3085.00,73.50
3084.00,73.68
3083.00,73.87
3082.00,74.05
3081.00,74.23
3080.00,74.41
3079.00,74.59
3078.00,74.78
3077.00,74.97
3076.00,75.16
3075.00,75.35
3074.00,75.53
3073.00,75.71
3072.00,75.89
3071.00,76.07
3070.00,76.24
3069.00,76.41
3068.00,76.59
3067.00,76.76
3066.00,76.94
3065.00,77.12
3064.00,77.29
3063.00,77.47
3062.00,77.65
3061.00,77.81
3060.00,77.98
3059.00,78.15
3058.00,78.31
3057.00,78.48
3056.00,78.65
3055.00,78.82
3054.00,78.99
3053.00,79.15
3052.00,79.32
3051.00,79.48
3050.00,79.64
3049.00,79.80
3048.00,79.96
3047.00,80.11
3046.00,80.27
3045.00,80.42
3044.00,80.58
3043.00,80.74
3042.00,80.89
3041.00,81.05
3040.00,81.21
3039.00,81.36
3038.00,81.51
3037.00,81.65
3036.00,81.79
3035.00,81.92
3034.00,82.07
3033.00,82.21
3032.00,82.35
3031.00,82.49
3030.00,82.63
3029.00,82.77
3028.00,82.90
3027.00,83.03
3026.00,83.16
3025.00,83.29
3024.00,83.42
3023.00,83.54
3022.00,83.66
3021.00,83.77
3020.00,83.89
3019.00,84.00
3018.00,84.12
3017.00,84.22
3016.00,84.33
3015.00,84.44
3014.00,84.54
3013.00,84.65
3012.00,84.74
3011.00,84.83
3010.00,84.92
3009.00,85.01
3008.00,85.09
3007.00,85.17
3006.00,85.24
3005.00,85.30
3004.00,85.36
3003.00,85.42
3002.00,85.47
3001.00,85.52
3000.00,85.56
2999.00,85.60
2998.00,85.63
2997.00,85.66
2996.00,85.67
2995.00,85.68
2994.00,85.68
2993.00,85.68
2992.00,85.67
2991.00,85.65
2990.00,85.63
2989.00,85.61
2988.00,85.58
2987.00,85.54
2986.00,85.50
2985.00,85.45
2984.00,85.40
2983.00,85.35
2982.00,85.29
2981.00,85.22
2980.00,85.16
2979.00,85.09
2978.00,85.02
2977.00,84.95
2976.00,84.88
2975.00,84.80
2974.00,84.72
2973.00,84.64
2972.00,84.56
2971.00,84.48
2970.00,84.40
2969.00,84.32
2968.00,84.24
2967.00,84.14
2966.00,84.04
2965.00,83.94
2964.00,83.83
2963.00,83.72
2962.00,83.60
2961.00,83.47
2960.00,83.33
2959.00,83.18
2958.00,83.03
2957.00,82.87
2956.00,82.71
2955.00,82.54
2954.00,82.37
2953.00,82.19
2952.00,82.00
2951.00,81.82
2950.00,81.63
2949.00,81.44
2948.00,81.26
2947.00,81.08
2946.00,80.91
2945.00,80.74
2944.00,80.57
2943.00,80.41
2942.00,80.26
2941.00,80.12
2940.00,79.99
2939.00,79.87
2938.00,79.77
2937.00,79.68
2936.00,79.61
2935.00,79.55
2934.00,79.50
2933.00,79.47
2932.00,79.45
2931.00,79.45
2930.00,79.47
2929.00,79.49
2928.00,79.53
2927.00,79.57
2926.00,79.62
2925.00,79.68
2924.00,79.75
2923.00,79.83
2922.00,79.92
2921.00,80.00
2920.00,80.09
2919.00,80.18
2918.00,80.26
2917.00,80.35
2916.00,80.43
2915.00,80.51
2914.00,80.59
2913.00,80.66
2912.00,80.73
2911.00,80.79
2910.00,80.84
2909.00,80.89
2908.00,80.93
2907.00,80.97
2906.00,81.00
2905.00,81.03
2904.00,81.05
2903.00,81.07
2902.00,81.09
2901.00,81.10
2900.00,81.11
2899.00,81.12
2898.00,81.12
2897.00,81.13
2896.00,81.14
2895.00,81.15
2894.00,81.16
2893.00,81.17
2892.00,81.18
2891.00,81.19
2890.00,81.21
2889.00,81.23
2888.00,81.26
2887.00,81.30
2886.00,81.35
2885.00,81.40
2884.00,81.47
2883.00,81.54
2882.00,81.62
2881.00,81.71
2880.00,81.81
2879.00,81.92
2878.00,82.04
2877.00,82.16
2876.00,82.29
2875.00,82.42
2874.00,82.55
2873.00,82.69
2872.00,82.82
2871.00,82.96
2870.00,83.10
2869.00,83.25
2868.00,83.40
2867.00,83.54
2866.00,83.68
2865.00,83.82
2864.00,83.96
2863.00,84.09
2862.00,84.22
2861.00,84.35
2860.00,84.48
2859.00,84.60
2858.00,84.73
2857.00,84.86
2856.00,84.98
2855.00,85.10
2854.00,85.22
2853.00,85.34
2852.00,85.45
2851.00,85.57
2850.00,85.69
2849.00,85.81
2848.00,85.93
2847.00,86.05
2846.00,86.17
2845.00,86.28
2844.00,86.39
2843.00,86.50
2842.00,86.61
2841.00,86.72
2840.00,86.83
2839.00,86.94
2838.00,87.05
2837.00,87.16
2836.00,87.26
2835.00,87.36
2834.00,87.46
2833.00,87.56
2832.00,87.65
2831.00,87.75
2830.00,87.84
2829.00,87.94
2828.00,88.03
2827.00,88.11
2826.00,88.20
2825.00,88.28
2824.00,88.36
2823.00,88.44
2822.00,88.53
2821.00,88.61
2820.00,88.69
2819.00,88.77
2818.00,88.84
2817.00,88.91
2816.00,88.99
2815.00,89.06
2814.00,89.13
2813.00,89.20
2812.00,89.26
2811.00,89.33
2810.00,89.40
2809.00,89.47
2808.00,89.53
2807.00,89.59
2806.00,89.65
2805.00,89.71
2804.00,89.77
2803.00,89.83
2802.00,89.89
2801.00,89.95
2800.00,90.01
2799.00,90.07
2798.00,90.12
2797.00,90.18
2796.00,90.23
2795.00,90.29
2794.00,90.34
2793.00,90.40
2792.00,90.45
2791.00,90.50
2790.00,90.54
2789.00,90.59
2788.00,90.64
2787.00,90.68
2786.00,90.73
2785.00,90.77
2784.00,90.81
2783.00,90.85
2782.00,90.90
2781.00,90.94
2780.00,90.98
2779.00,91.02
2778.00,91.07
2777.00,91.11
2776.00,91.15
2775.00,91.19
2774.00,91.23
2773.00,91.28
2772.00,91.32
2771.00,91.35
2770.00,91.39
2769.00,91.43
2768.00,91.46
2767.00,91.49
2766.00,91.53
2765.00,91.56
2764.00,91.59
2763.00,91.62
2762.00,91.66
2761.00,91.69
2760.00,91.72
2759.00,91.75
2758.00,91.78
2757.00,91.80
2756.00,91.83
2755.00,91.86
2754.00,91.88
2753.00,91.91
2752.00,91.94
2751.00,91.96
2750.00,91.99
2749.00,92.02
2748.00,92.05
2747.00,92.07
2746.00,92.09
2745.00,92.11
2744.00,92.13
2743.00,92.16
2742.00,92.18
2741.00,92.20
2740.00,92.22
2739.00,92.24
2738.00,92.26
2737.00,92.28
2736.00,92.31
2735.00,92.33
2734.00,92.35
2733.00,92.37
2732.00,92.40
2731.00,92.42
2730.00,92.44
2729.00,92.45
2728.00,92.47
2727.00,92.50
2726.00,92.52
2725.00,92.53
2724.00,92.55
2723.00,92.58
2722.00,92.60
2721.00,92.62
2720.00,92.64
2719.00,92.67
2718.00,92.69
2717.00,92.71
2716.00,92.73
2715.00,92.76
2714.00,92.78
2713.00,92.80
2712.00,92.83
2711.00,92.85
2710.00,92.87
2709.00,92.89
2708.00,92.91
2707.00,92.94
2706.00,92.96
2705.00,92.99
2704.00,93.01
2703.00,93.04
2702.00,93.07
2701.00,93.10
2700.00,93.12
2699.00,93.15
2698.00,93.17
2697.00,93.20
2696.00,93.22
2695.00,93.25
2694.00,93.28
2693.00,93.30
2692.00,93.33
2691.00,93.36
2690.00,93.39
2689.00,93.41
2688.00,93.44
2687.00,93.47
2686.00,93.50
2685.00,93.53
2684.00,93.57
2683.00,93.59
2682.00,93.62
2681.00,93.65
2680.00,93.67
2679.00,93.70
2678.00,93.73
2677.00,93.77
2676.00,93.80
2675.00,93.84
2674.00,93.87
2673.00,93.91
2672.00,93.94
2671.00,93.97
2670.00,94.01
2669.00,94.04
2668.00,94.07
2667.00,94.10
2666.00,94.13
2665.00,94.17
2664.00,94.20
2663.00,94.23
2662.00,94.26
2661.00,94.29
2660.00,94.32
2659.00,94.35
2658.00,94.38
2657.00,94.41
2656.00,94.44
2655.00,94.47
