Created as New Dataset,Sample 307 By iruser Date Friday, March 13 2026
cm-1,%T
4200.00,100.80
4199.00,100.80
4198.00,100.79
4197.00,100.78
4196.00,100.78
4195.00,100.78
4194.00,100.79
4193.00,100.79
4192.00,100.80
4191.00,100.80
4190.00,100.79
4189.00,100.79
4188.00,100.79
4187.00,100.80
4186.00,100.80
4185.00,100.79
4184.00,100.79
4183.00,100.78
4182.00,100.77
4181.00,100.78
4180.00,100.78
4179.00,100.78
4178.00,100.79
4177.00,100.79
4176.00,100.79
4175.00,100.80
4174.00,100.79
4173.00,100.79
4172.00,100.79
4171.00,100.79
4170.00,100.79
4169.00,100.79
4168.00,100.79
4167.00,100.79
4166.00,100.79
4165.00,100.78
4164.00,100.78
4163.00,100.78
4162.00,100.78
4161.00,100.78
4160.00,100.78
4159.00,100.77
4158.00,100.77
4157.00,100.76
4156.00,100.76
4155.00,100.76
4154.00,100.76
4153.00,100.76
4152.00,100.76
4151.00,100.76
4150.00,100.76
4149.00,100.75
4148.00,100.75
4147.00,100.75
4146.00,100.76
4145.00,100.76
4144.00,100.76
4143.00,100.76
4142.00,100.75
4141.00,100.75
4140.00,100.74
4139.00,100.74
4138.00,100.74
4137.00,100.74
4136.00,100.74
4135.00,100.74
4134.00,100.75
4133.00,100.75
4132.00,100.75
4131.00,100.75
4130.00,100.75
4129.00,100.75
4128.00,100.75
4127.00,100.74
4126.00,100.74
4125.00,100.74
4124.00,100.74
4123.00,100.74
4122.00,100.74
4121.00,100.75
4120.00,100.75
4119.00,100.75
4118.00,100.74
4117.00,100.74
4116.00,100.73
4115.00,100.73
4114.00,100.72
4113.00,100.72
4112.00,100.72
4111.00,100.72
4110.00,100.72
4109.00,100.72
4108.00,100.72
4107.00,100.72
4106.00,100.72
4105.00,100.72
4104.00,100.72
4103.00,100.72
4102.00,100.72
4101.00,100.72
4100.00,100.72
4099.00,100.71
4098.00,100.71
4097.00,100.71
4096.00,100.71
4095.00,100.71
4094.00,100.71
4093.00,100.72
4092.00,100.72
4091.00,100.72
4090.00,100.71
4089.00,100.71
4088.00,100.70
4087.00,100.70
4086.00,100.70
4085.00,100.71
4084.00,100.71
4083.00,100.71
4082.00,100.71
4081.00,100.71
4080.00,100.71
4079.00,100.70
4078.00,100.70
4077.00,100.69
4076.00,100.69
4075.00,100.69
4074.00,100.69
4073.00,100.70
4072.00,100.70
4071.00,100.70
4070.00,100.70
4069.00,100.70
4068.00,100.70
4067.00,100.70
4066.00,100.70
4065.00,100.70
4064.00,100.69
4063.00,100.69
4062.00,100.68
4061.00,100.68
4060.00,100.68
4059.00,100.68
4058.00,100.69
4057.00,100.69
4056.00,100.69
4055.00,100.69
4054.00,100.69
4053.00,100.69
4052.00,100.69
4051.00,100.68
4050.00,100.68
4049.00,100.68
4048.00,100.68
4047.00,100.68
4046.00,100.69
4045.00,100.69
4044.00,100.69
4043.00,100.68
4042.00,100.68
4041.00,100.68
4040.00,100.68
4039.00,100.68
4038.00,100.68
4037.00,100.68
4036.00,100.68
4035.00,100.68
4034.00,100.68
4033.00,100.67
4032.00,100.67
4031.00,100.66
4030.00,100.66
4029.00,100.66
4028.00,100.67
4027.00,100.67
4026.00,100.67
4025.00,100.67
4024.00,100.66
4023.00,100.66
4022.00,100.66
4021.00,100.66
4020.00,100.67
4019.00,100.67
4018.00,100.66
4017.00,100.66
4016.00,100.66
4015.00,100.66
4014.00,100.66
4013.00,100.66
4012.00,100.66
4011.00,100.66
4010.00,100.66
4009.00,100.66
4008.00,100.66
4007.00,100.66
4006.00,100.66
4005.00,100.66
4004.00,100.66
4003.00,100.66
4002.00,100.66
4001.00,100.65
4000.00,100.65
3999.00,100.65
3998.00,100.65
3997.00,100.65
3996.00,100.66
3995.00,100.66
3994.00,100.66
3993.00,100.65
3992.00,100.65
3991.00,100.65
3990.00,100.65
3989.00,100.65
3988.00,100.65
3987.00,100.66
3986.00,100.66
3985.00,100.65
3984.00,100.65
3983.00,100.65
3982.00,100.65
3981.00,100.65
3980.00,100.65
3979.00,100.65
3978.00,100.64
3977.00,100.64
3976.00,100.64
3975.00,100.64
3974.00,100.64
3973.00,100.64
3972.00,100.64
3971.00,100.64
3970.00,100.64
3969.00,100.64
3968.00,100.64
3967.00,100.64
3966.00,100.64
3965.00,100.63
3964.00,100.63
3963.00,100.63
3962.00,100.63
3961.00,100.63
3960.00,100.63
3959.00,100.63
3958.00,100.63
3957.00,100.63
3956.00,100.63
3955.00,100.63
3954.00,100.62
3953.00,100.62
3952.00,100.62
3951.00,100.62
3950.00,100.62
3949.00,100.63
3948.00,100.63
3947.00,100.63
3946.00,100.63
3945.00,100.63
3944.00,100.63
3943.00,100.64
3942.00,100.64
3941.00,100.63
3940.00,100.63
3939.00,100.63
3938.00,100.62
3937.00,100.62
3936.00,100.62
3935.00,100.62
3934.00,100.62
3933.00,100.62
3932.00,100.62
3931.00,100.62
3930.00,100.62
3929.00,100.62
3928.00,100.62
3927.00,100.62
3926.00,100.62
3925.00,100.62
3924.00,100.63
3923.00,100.63
3922.00,100.63
3921.00,100.63
3920.00,100.62
3919.00,100.62
3918.00,100.61
3917.00,100.60
3916.00,100.61
3915.00,100.61
3914.00,100.62
3913.00,100.63
3912.00,100.63
3911.00,100.63
3910.00,100.63
3909.00,100.63
3908.00,100.62
3907.00,100.62
3906.00,100.61
3905.00,100.61
3904.00,100.61
3903.00,100.61
3902.00,100.61
3901.00,100.61
3900.00,100.60
3899.00,100.60
3898.00,100.60
3897.00,100.60
3896.00,100.61
3895.00,100.61
3894.00,100.61
3893.00,100.61
3892.00,100.61
3891.00,100.61
3890.00,100.62
3889.00,100.62
3888.00,100.63
3887.00,100.63
3886.00,100.63
3885.00,100.63
3884.00,100.63
3883.00,100.62
3882.00,100.61
3881.00,100.61
3880.00,100.62
3879.00,100.63
3878.00,100.63
3877.00,100.63
3876.00,100.63
3875.00,100.63
3874.00,100.63
3873.00,100.63
3872.00,100.62
3871.00,100.62
3870.00,100.61
3869.00,100.61
3868.00,100.61
3867.00,100.62
3866.00,100.62
3865.00,100.62
3864.00,100.62
3863.00,100.62
3862.00,100.62
3861.00,100.62
3860.00,100.63
3859.00,100.63
3858.00,100.64
3857.00,100.64
3856.00,100.65
3855.00,100.66
3854.00,100.65
3853.00,100.65
3852.00,100.64
3851.00,100.64
3850.00,100.64
3849.00,100.63
3848.00,100.63
3847.00,100.63
3846.00,100.63
3845.00,100.62
3844.00,100.62
3843.00,100.62
3842.00,100.62
3841.00,100.62
3840.00,100.63
3839.00,100.64
3838.00,100.65
3837.00,100.65
3836.00,100.65
3835.00,100.65
3834.00,100.64
3833.00,100.64
3832.00,100.63
3831.00,100.63
3830.00,100.63
3829.00,100.63
3828.00,100.63
3827.00,100.63
3826.00,100.63
3825.00,100.63
3824.00,100.63
3823.00,100.63
3822.00,100.62
3821.00,100.62
3820.00,100.63
3819.00,100.63
3818.00,100.64
3817.00,100.65
3816.00,100.66
3815.00,100.66
3814.00,100.65
3813.00,100.64
3812.00,100.63
3811.00,100.63
3810.00,100.63
3809.00,100.64
3808.00,100.65
3807.00,100.65
3806.00,100.65
3805.00,100.64
3804.00,100.64
3803.00,100.63
3802.00,100.63
3801.00,100.63
3800.00,100.64
3799.00,100.65
3798.00,100.65
3797.00,100.65
3796.00,100.64
3795.00,100.64
3794.00,100.64
3793.00,100.64
3792.00,100.64
3791.00,100.64
3790.00,100.63
3789.00,100.63
3788.00,100.63
3787.00,100.63
3786.00,100.63
3785.00,100.64
3784.00,100.64
3783.00,100.64
3782.00,100.64
3781.00,100.64
3780.00,100.64
3779.00,100.64
3778.00,100.64
3777.00,100.64
3776.00,100.65
3775.00,100.64
3774.00,100.64
3773.00,100.64
3772.00,100.63
3771.00,100.63
3770.00,100.63
3769.00,100.64
3768.00,100.64
3767.00,100.64
3766.00,100.64
3765.00,100.64
3764.00,100.65
3763.00,100.65
3762.00,100.65
3761.00,100.64
3760.00,100.64
3759.00,100.63
3758.00,100.63
3757.00,100.63
3756.00,100.64
3755.00,100.64
3754.00,100.65
3753.00,100.66
3752.00,100.66
3751.00,100.66
3750.00,100.66
3749.00,100.67
3748.00,100.66
3747.00,100.66
3746.00,100.66
3745.00,100.67
3744.00,100.67
3743.00,100.67
3742.00,100.66
3741.00,100.66
3740.00,100.65
3739.00,100.65
3738.00,100.64
3737.00,100.63
3736.00,100.62
3735.00,100.62
3734.00,100.62
3733.00,100.63
3732.00,100.64
3731.00,100.64
3730.00,100.64
3729.00,100.64
3728.00,100.63
3727.00,100.63
3726.00,100.63
3725.00,100.64
3724.00,100.64
3723.00,100.64
3722.00,100.64
3721.00,100.64
3720.00,100.64
3719.00,100.65
3718.00,100.65
3717.00,100.65
3716.00,100.65
3715.00,100.65
3714.00,100.65
3713.00,100.65
3712.00,100.65
3711.00,100.64
3710.00,100.64
3709.00,100.64
3708.00,100.63
3707.00,100.62
3706.00,100.61
3705.00,100.61
3704.00,100.61
3703.00,100.61
3702.00,100.61
3701.00,100.60
3700.00,100.60
3699.00,100.59
3698.00,100.57
3697.00,100.56
3696.00,100.55
3695.00,100.55
3694.00,100.55
3693.00,100.55
3692.00,100.55
3691.00,100.55
3690.00,100.56
3689.00,100.56
3688.00,100.57
3687.00,100.56
3686.00,100.56
3685.00,100.55
3684.00,100.55
3683.00,100.55
3682.00,100.55
3681.00,100.54
3680.00,100.53
3679.00,100.52
3678.00,100.52
3677.00,100.51
3676.00,100.52
3675.00,100.53
3674.00,100.54
3673.00,100.54
3672.00,100.54
3671.00,100.54
3670.00,100.54
3669.00,100.54
3668.00,100.53
3667.00,100.53
3666.00,100.53
3665.00,100.53
3664.00,100.53
3663.00,100.53
3662.00,100.53
3661.00,100.53
3660.00,100.53
3659.00,100.54
3658.00,100.54
3657.00,100.55
3656.00,100.55
3655.00,100.56
3654.00,100.56
3653.00,100.56
3652.00,100.56
3651.00,100.56
3650.00,100.56
3649.00,100.56
3648.00,100.56
3647.00,100.57
3646.00,100.58
3645.00,100.59
3644.00,100.59
3643.00,100.60
3642.00,100.60
3641.00,100.60
3640.00,100.60
3639.00,100.60
3638.00,100.61
3637.00,100.61
3636.00,100.61
3635.00,100.62
3634.00,100.62
3633.00,100.62
3632.00,100.62
3631.00,100.62
3630.00,100.62
3629.00,100.63
3628.00,100.63
3627.00,100.64
3626.00,100.64
3625.00,100.65
3624.00,100.65
3623.00,100.65
3622.00,100.65
3621.00,100.65
3620.00,100.65
3619.00,100.65
3618.00,100.65
3617.00,100.64
3616.00,100.64
3615.00,100.64
3614.00,100.65
3613.00,100.66
3612.00,100.66
3611.00,100.67
3610.00,100.67
3609.00,100.67
3608.00,100.66
3607.00,100.66
3606.00,100.65
3605.00,100.64
3604.00,100.64
3603.00,100.64
3602.00,100.64
3601.00,100.65
3600.00,100.65
3599.00,100.66
3598.00,100.67
3597.00,100.67
3596.00,100.66
3595.00,100.66
3594.00,100.66
3593.00,100.65
3592.00,100.65
3591.00,100.65
3590.00,100.64
3589.00,100.63
3588.00,100.63
3587.00,100.63
3586.00,100.64
3585.00,100.65
3584.00,100.65
3583.00,100.64
3582.00,100.64
3581.00,100.64
3580.00,100.65
3579.00,100.65
3578.00,100.65
3577.00,100.65
3576.00,100.66
3575.00,100.66
3574.00,100.66
3573.00,100.66
3572.00,100.66
3571.00,100.66
3570.00,100.65
3569.00,100.64
3568.00,100.63
3567.00,100.62
3566.00,100.63
3565.00,100.64
3564.00,100.65
3563.00,100.65
3562.00,100.65
3561.00,100.65
3560.00,100.65
3559.00,100.65
3558.00,100.64
3557.00,100.64
3556.00,100.64
3555.00,100.64
3554.00,100.64
3553.00,100.64
3552.00,100.64
3551.00,100.64
3550.00,100.64
3549.00,100.64
3548.00,100.64
3547.00,100.64
3546.00,100.64
3545.00,100.64
3544.00,100.64
3543.00,100.64
3542.00,100.64
3541.00,100.64
3540.00,100.64
3539.00,100.63
3538.00,100.63
3537.00,100.62
3536.00,100.62
3535.00,100.63
3534.00,100.63
3533.00,100.63
3532.00,100.63
3531.00,100.63
3530.00,100.63
3529.00,100.63
3528.00,100.63
3527.00,100.63
3526.00,100.62
3525.00,100.62
3524.00,100.62
3523.00,100.62
3522.00,100.62
3521.00,100.63
3520.00,100.63
3519.00,100.63
3518.00,100.64
3517.00,100.63
3516.00,100.63
3515.00,100.62
3514.00,100.61
3513.00,100.61
3512.00,100.61
3511.00,100.61
3510.00,100.61
3509.00,100.61
3508.00,100.61
3507.00,100.61
3506.00,100.61
3505.00,100.60
3504.00,100.60
3503.00,100.61
3502.00,100.62
3501.00,100.62
3500.00,100.62
3499.00,100.61
3498.00,100.60
3497.00,100.60
3496.00,100.60
3495.00,100.60
3494.00,100.60
3493.00,100.60
3492.00,100.60
3491.00,100.60
3490.00,100.59
3489.00,100.60
3488.00,100.60
3487.00,100.59
3486.00,100.59
3485.00,100.59
3484.00,100.59
3483.00,100.59
3482.00,100.59
3481.00,100.59
3480.00,100.59
3479.00,100.59
3478.00,100.59
3477.00,100.59
3476.00,100.59
3475.00,100.58
3474.00,100.58
3473.00,100.58
3472.00,100.57
3471.00,100.57
3470.00,100.57
3469.00,100.57
3468.00,100.57
3467.00,100.57
3466.00,100.58
3465.00,100.59
3464.00,100.59
3463.00,100.59
3462.00,100.58
3461.00,100.57
3460.00,100.56
3459.00,100.56
3458.00,100.56
3457.00,100.56
3456.00,100.56
3455.00,100.56
3454.00,100.56
3453.00,100.56
3452.00,100.56
3451.00,100.56
3450.00,100.56
3449.00,100.56
3448.00,100.55
3447.00,100.55
3446.00,100.54
3445.00,100.54
3444.00,100.55
3443.00,100.55
3442.00,100.55
3441.00,100.55
3440.00,100.55
3439.00,100.55
3438.00,100.55
3437.00,100.55
3436.00,100.55
3435.00,100.56
3434.00,100.56
3433.00,100.56
3432.00,100.55
3431.00,100.55
3430.00,100.54
3429.00,100.54
3428.00,100.54
3427.00,100.54
3426.00,100.54
3425.00,100.54
3424.00,100.54
3423.00,100.54
3422.00,100.54
3421.00,100.53
3420.00,100.53
3419.00,100.53
3418.00,100.53
3417.00,100.53
3416.00,100.53
3415.00,100.53
3414.00,100.53
3413.00,100.53
3412.00,100.53
3411.00,100.53
3410.00,100.53
3409.00,100.53
3408.00,100.54
3407.00,100.54
3406.00,100.54
3405.00,100.54
3404.00,100.53
3403.00,100.53
3402.00,100.52
3401.00,100.53
3400.00,100.53
3399.00,100.53
3398.00,100.53
3397.00,100.53
3396.00,100.53
3395.00,100.53
3394.00,100.53
3393.00,100.53
3392.00,100.53
3391.00,100.52
3390.00,100.52
3389.00,100.52
3388.00,100.52
3387.00,100.52
3386.00,100.52
3385.00,100.52
3384.00,100.52
3383.00,100.52
3382.00,100.51
3381.00,100.51
3380.00,100.50
3379.00,100.51
3378.00,100.51
3377.00,100.52
3376.00,100.52
3375.00,100.52
3374.00,100.52
3373.00,100.51
3372.00,100.51
3371.00,100.50
3370.00,100.50
3369.00,100.50
3368.00,100.51
3367.00,100.51
3366.00,100.52
3365.00,100.52
3364.00,100.51
3363.00,100.51
3362.00,100.51
3361.00,100.51
3360.00,100.51
3359.00,100.51
3358.00,100.51
3357.00,100.50
3356.00,100.50
3355.00,100.50
3354.00,100.50
3353.00,100.50
3352.00,100.50
3351.00,100.50
3350.00,100.49
3349.00,100.49
3348.00,100.49
3347.00,100.49
3346.00,100.49
3345.00,100.49
3344.00,100.50
3343.00,100.50
3342.00,100.50
3341.00,100.50
3340.00,100.50
3339.00,100.50
3338.00,100.49
3337.00,100.49
3336.00,100.49
3335.00,100.49
3334.00,100.50
3333.00,100.50
3332.00,100.50
3331.00,100.50
3330.00,100.49
3329.00,100.49
3328.00,100.48
3327.00,100.48
3326.00,100.48
3325.00,100.48
3324.00,100.49
3323.00,100.49
3322.00,100.49
3321.00,100.48
3320.00,100.48
3319.00,100.48
3318.00,100.48
3317.00,100.48
3316.00,100.48
3315.00,100.48
3314.00,100.49
3313.00,100.49
3312.00,100.48
3311.00,100.48
3310.00,100.48
3309.00,100.47
3308.00,100.47
3307.00,100.47
3306.00,100.46
3305.00,100.47
3304.00,100.47
3303.00,100.47
3302.00,100.47
3301.00,100.47
3300.00,100.47
3299.00,100.47
3298.00,100.48
3297.00,100.48
3296.00,100.48
3295.00,100.47
3294.00,100.47
3293.00,100.47
3292.00,100.47
3291.00,100.47
3290.00,100.47
3289.00,100.47
3288.00,100.47
3287.00,100.47
3286.00,100.48
3285.00,100.47
3284.00,100.47
3283.00,100.47
3282.00,100.46
3281.00,100.46
3280.00,100.46
3279.00,100.46
3278.00,100.46
3277.00,100.46
3276.00,100.47
3275.00,100.47
3274.00,100.47
3273.00,100.47
3272.00,100.47
3271.00,100.47
3270.00,100.47
3269.00,100.47
3268.00,100.47
3267.00,100.46
3266.00,100.46
3265.00,100.46
3264.00,100.46
3263.00,100.47
3262.00,100.47
3261.00,100.47
3260.00,100.46
3259.00,100.46
3258.00,100.46
3257.00,100.46
3256.00,100.46
3255.00,100.46
3254.00,100.46
3253.00,100.46
3252.00,100.46
3251.00,100.46
3250.00,100.47
3249.00,100.47
3248.00,100.46
3247.00,100.46
3246.00,100.46
3245.00,100.46
3244.00,100.46
3243.00,100.45
3242.00,100.45
3241.00,100.45
3240.00,100.45
3239.00,100.45
3238.00,100.45
3237.00,100.45
3236.00,100.45
3235.00,100.45
3234.00,100.46
3233.00,100.46
3232.00,100.46
3231.00,100.46
3230.00,100.46
3229.00,100.46
3228.00,100.46
3227.00,100.45
3226.00,100.45
3225.00,100.45
3224.00,100.45
3223.00,100.45
3222.00,100.45
3221.00,100.45
3220.00,100.45
3219.00,100.45
3218.00,100.46
3217.00,100.46
3216.00,100.47
3215.00,100.47
3214.00,100.47
3213.00,100.47
3212.00,100.47
3211.00,100.47
3210.00,100.47
3209.00,100.47
3208.00,100.46
3207.00,100.46
3206.00,100.46
3205.00,100.47
3204.00,100.47
3203.00,100.47
3202.00,100.47
3201.00,100.46
3200.00,100.46
3199.00,100.46
3198.00,100.46
3197.00,100.46
3196.00,100.46
3195.00,100.47
3194.00,100.47
3193.00,100.47
3192.00,100.47
3191.00,100.47
3190.00,100.47
3189.00,100.47
3188.00,100.47
3187.00,100.47
3186.00,100.47
3185.00,100.47
3184.00,100.46
3183.00,100.46
3182.00,100.46
3181.00,100.46
3180.00,100.46
3179.00,100.46
3178.00,100.46
3177.00,100.46
3176.00,100.47
3175.00,100.47
3174.00,100.47
3173.00,100.47
3172.00,100.47
3171.00,100.47
3170.00,100.48
3169.00,100.48
3168.00,100.48
3167.00,100.48
3166.00,100.48
3165.00,100.48
3164.00,100.48
3163.00,100.48
3162.00,100.47
3161.00,100.47
3160.00,100.47
3159.00,100.47
3158.00,100.47
3157.00,100.47
3156.00,100.47
3155.00,100.47
3154.00,100.47
3153.00,100.47
3152.00,100.48
3151.00,100.48
3150.00,100.48
3149.00,100.49
3148.00,100.49
3147.00,100.49
3146.00,100.49
3145.00,100.49
3144.00,100.49
3143.00,100.48
3142.00,100.49
3141.00,100.49
3140.00,100.49
3139.00,100.49
3138.00,100.49
3137.00,100.49
3136.00,100.49
3135.00,100.49
3134.00,100.49
3133.00,100.49
3132.00,100.48
3131.00,100.48
3130.00,100.48
3129.00,100.48
3128.00,100.49
3127.00,100.49
3126.00,100.50
3125.00,100.50
3124.00,100.50
3123.00,100.50
3122.00,100.49
3121.00,100.49
3120.00,100.48
3119.00,100.49
3118.00,100.49
3117.00,100.49
3116.00,100.50
3115.00,100.50
3114.00,100.50
3113.00,100.50
3112.00,100.50
3111.00,100.50
3110.00,100.51
3109.00,100.51
3108.00,100.51
3107.00,100.51
3106.00,100.51
3105.00,100.51
3104.00,100.51
3103.00,100.50
3102.00,100.49
3101.00,100.49
3100.00,100.49
3099.00,100.49
3098.00,100.50
3097.00,100.50
3096.00,100.51
3095.00,100.51
3094.00,100.52
3093.00,100.52
3092.00,100.52
3091.00,100.52
3090.00,100.52
3089.00,100.52
3088.00,100.52
3087.00,100.52
3086.00,100.52
3085.00,100.52
3084.00,100.52
3083.00,100.51
3082.00,100.51
3081.00,100.51
3080.00,100.50
3079.00,100.50
3078.00,100.51
3077.00,100.51
3076.00,100.51
3075.00,100.51
3074.00,100.51
3073.00,100.51
3072.00,100.52
3071.00,100.52
3070.00,100.52
3069.00,100.52
3068.00,100.51
3067.00,100.51
3066.00,100.51
3065.00,100.51
3064.00,100.51
3063.00,100.52
3062.00,100.53
3061.00,100.53
3060.00,100.53
3059.00,100.52
3058.00,100.52
3057.00,100.52
3056.00,100.52
3055.00,100.52
3054.00,100.52
3053.00,100.52
3052.00,100.52
3051.00,100.52
3050.00,100.51
3049.00,100.51
3048.00,100.51
3047.00,100.51
3046.00,100.51
3045.00,100.51
3044.00,100.50
3043.00,100.50
3042.00,100.50
3041.00,100.50
3040.00,100.51
3039.00,100.51
3038.00,100.50
3037.00,100.49
3036.00,100.48
3035.00,100.48
3034.00,100.47
3033.00,100.47
3032.00,100.47
3031.00,100.46
3030.00,100.46
3029.00,100.45
3028.00,100.43
3027.00,100.42
3026.00,100.42
3025.00,100.41
3024.00,100.41
3023.00,100.40
3022.00,100.40
3021.00,100.38
3020.00,100.37
3019.00,100.36
3018.00,100.35
3017.00,100.33
3016.00,100.32
3015.00,100.31
3014.00,100.30
3013.00,100.29
3012.00,100.27
3011.00,100.26
3010.00,100.24
3009.00,100.23
3008.00,100.21
3007.00,100.20
3006.00,100.19
3005.00,100.18
3004.00,100.17
3003.00,100.15
3002.00,100.14
3001.00,100.12
3000.00,100.11
2999.00,100.09
2998.00,100.08
2997.00,100.07
2996.00,100.07
2995.00,100.06
2994.00,100.04
2993.00,100.03
2992.00,100.00
2991.00,99.97
2990.00,99.95
2989.00,99.94
2988.00,99.93
2987.00,99.93
2986.00,99.93
2985.00,99.94
2984.00,99.95
2983.00,99.95
2982.00,99.95
2981.00,99.96
2980.00,99.96
2979.00,99.97
2978.00,99.97
2977.00,99.98
2976.00,99.98
2975.00,99.97
2974.00,99.97
2973.00,99.96
2972.00,99.96
2971.00,99.96
2970.00,99.96
2969.00,99.98
2968.00,99.99
2967.00,100.01
2966.00,100.02
2965.00,100.04
2964.00,100.05
2963.00,100.06
2962.00,100.07
2961.00,100.08
2960.00,100.09
2959.00,100.10
2958.00,100.11
2957.00,100.11
2956.00,100.12
2955.00,100.12
2954.00,100.13
2953.00,100.14
2952.00,100.15
2951.00,100.16
2950.00,100.17
2949.00,100.18
2948.00,100.19
2947.00,100.19
2946.00,100.19
2945.00,100.20
2944.00,100.21
2943.00,100.21
2942.00,100.22
2941.00,100.22
2940.00,100.22
2939.00,100.22
2938.00,100.23
2937.00,100.24
2936.00,100.25
2935.00,100.25
2934.00,100.26
2933.00,100.26
2932.00,100.26
2931.00,100.25
2930.00,100.25
2929.00,100.25
2928.00,100.25
2927.00,100.25
2926.00,100.25
2925.00,100.25
2924.00,100.25
2923.00,100.24
2922.00,100.24
2921.00,100.23
2920.00,100.22
2919.00,100.22
2918.00,100.21
2917.00,100.21
2916.00,100.20
2915.00,100.19
2914.00,100.18
2913.00,100.17
2912.00,100.17
2911.00,100.16
2910.00,100.16
2909.00,100.15
2908.00,100.15
2907.00,100.15
2906.00,100.15
2905.00,100.14
2904.00,100.13
2903.00,100.11
2902.00,100.10
2901.00,100.10
2900.00,100.10
2899.00,100.12
2898.00,100.13
2897.00,100.14
2896.00,100.16
2895.00,100.17
2894.00,100.17
2893.00,100.18
2892.00,100.18
2891.00,100.18
2890.00,100.18
2889.00,100.18
2888.00,100.18
2887.00,100.18
2886.00,100.18
2885.00,100.18
2884.00,100.19
2883.00,100.20
2882.00,100.21
2881.00,100.22
2880.00,100.22
2879.00,100.23
2878.00,100.25
2877.00,100.26
2876.00,100.27
2875.00,100.28
