Created as New Dataset,Sample 299 By iruser Date Friday, March 13 2026
cm-1,%T
4200.00,100.61
4199.00,100.61
4198.00,100.60
4197.00,100.60
4196.00,100.59
4195.00,100.59
4194.00,100.60
4193.00,100.60
4192.00,100.60
4191.00,100.60
4190.00,100.60
4189.00,100.60
4188.00,100.60
4187.00,100.60
4186.00,100.60
4185.00,100.60
4184.00,100.60
4183.00,100.60
4182.00,100.60
4181.00,100.60
4180.00,100.60
4179.00,100.60
4178.00,100.61
4177.00,100.61
4176.00,100.61
4175.00,100.60
4174.00,100.60
4173.00,100.60
4172.00,100.60
4171.00,100.60
4170.00,100.60
4169.00,100.60
4168.00,100.60
4167.00,100.60
4166.00,100.60
4165.00,100.59
4164.00,100.58
4163.00,100.58
4162.00,100.58
4161.00,100.59
4160.00,100.59
4159.00,100.59
4158.00,100.59
4157.00,100.58
4156.00,100.58
4155.00,100.59
4154.00,100.59
4153.00,100.60
4152.00,100.60
4151.00,100.60
4150.00,100.60
4149.00,100.60
4148.00,100.60
4147.00,100.60
4146.00,100.60
4145.00,100.59
4144.00,100.59
4143.00,100.58
4142.00,100.58
4141.00,100.58
4140.00,100.58
4139.00,100.58
4138.00,100.58
4137.00,100.58
4136.00,100.58
4135.00,100.59
4134.00,100.58
4133.00,100.58
4132.00,100.59
4131.00,100.59
4130.00,100.60
4129.00,100.60
4128.00,100.60
4127.00,100.60
4126.00,100.60
4125.00,100.60
4124.00,100.59
4123.00,100.59
4122.00,100.59
4121.00,100.59
4120.00,100.59
4119.00,100.59
4118.00,100.59
4117.00,100.58
4116.00,100.58
4115.00,100.58
4114.00,100.57
4113.00,100.57
4112.00,100.57
4111.00,100.57
4110.00,100.57
4109.00,100.58
4108.00,100.58
4107.00,100.58
4106.00,100.58
4105.00,100.58
4104.00,100.58
4103.00,100.58
4102.00,100.58
4101.00,100.58
4100.00,100.57
4099.00,100.57
4098.00,100.57
4097.00,100.58
4096.00,100.58
4095.00,100.59
4094.00,100.59
4093.00,100.60
4092.00,100.60
4091.00,100.60
4090.00,100.59
4089.00,100.58
4088.00,100.58
4087.00,100.58
4086.00,100.58
4085.00,100.58
4084.00,100.58
4083.00,100.58
4082.00,100.58
4081.00,100.58
4080.00,100.58
4079.00,100.58
4078.00,100.57
4077.00,100.57
4076.00,100.57
4075.00,100.57
4074.00,100.57
4073.00,100.57
4072.00,100.56
4071.00,100.56
4070.00,100.57
4069.00,100.57
4068.00,100.57
4067.00,100.57
4066.00,100.57
4065.00,100.56
4064.00,100.56
4063.00,100.56
4062.00,100.56
4061.00,100.57
4060.00,100.57
4059.00,100.58
4058.00,100.58
4057.00,100.57
4056.00,100.57
4055.00,100.56
4054.00,100.57
4053.00,100.57
4052.00,100.57
4051.00,100.57
4050.00,100.57
4049.00,100.57
4048.00,100.57
4047.00,100.57
4046.00,100.58
4045.00,100.58
4044.00,100.58
4043.00,100.57
4042.00,100.57
4041.00,100.57
4040.00,100.58
4039.00,100.58
4038.00,100.58
4037.00,100.58
4036.00,100.58
4035.00,100.58
4034.00,100.57
4033.00,100.57
4032.00,100.57
4031.00,100.57
4030.00,100.57
4029.00,100.56
4028.00,100.56
4027.00,100.56
4026.00,100.56
4025.00,100.56
4024.00,100.56
4023.00,100.56
4022.00,100.56
4021.00,100.57
4020.00,100.57
4019.00,100.57
4018.00,100.57
4017.00,100.57
4016.00,100.57
4015.00,100.57
4014.00,100.57
4013.00,100.57
4012.00,100.57
4011.00,100.57
4010.00,100.57
4009.00,100.57
4008.00,100.57
4007.00,100.57
4006.00,100.57
4005.00,100.57
4004.00,100.57
4003.00,100.57
4002.00,100.56
4001.00,100.56
4000.00,100.56
3999.00,100.56
3998.00,100.57
3997.00,100.57
3996.00,100.57
3995.00,100.58
3994.00,100.58
3993.00,100.58
3992.00,100.58
3991.00,100.57
3990.00,100.57
3989.00,100.57
3988.00,100.57
3987.00,100.58
3986.00,100.58
3985.00,100.58
3984.00,100.58
3983.00,100.58
3982.00,100.57
3981.00,100.57
3980.00,100.56
3979.00,100.56
3978.00,100.56
3977.00,100.57
3976.00,100.57
3975.00,100.57
3974.00,100.57
3973.00,100.57
3972.00,100.57
3971.00,100.57
3970.00,100.56
3969.00,100.56
3968.00,100.56
3967.00,100.57
3966.00,100.57
3965.00,100.57
3964.00,100.57
3963.00,100.57
3962.00,100.57
3961.00,100.57
3960.00,100.57
3959.00,100.56
3958.00,100.56
3957.00,100.56
3956.00,100.56
3955.00,100.56
3954.00,100.57
3953.00,100.57
3952.00,100.57
3951.00,100.57
3950.00,100.57
3949.00,100.57
3948.00,100.57
3947.00,100.57
3946.00,100.57
3945.00,100.57
3944.00,100.57
3943.00,100.57
3942.00,100.58
3941.00,100.57
3940.00,100.57
3939.00,100.56
3938.00,100.56
3937.00,100.56
3936.00,100.56
3935.00,100.56
3934.00,100.56
3933.00,100.57
3932.00,100.57
3931.00,100.57
3930.00,100.56
3929.00,100.57
3928.00,100.57
3927.00,100.57
3926.00,100.57
3925.00,100.58
3924.00,100.58
3923.00,100.58
3922.00,100.58
3921.00,100.57
3920.00,100.57
3919.00,100.56
3918.00,100.56
3917.00,100.56
3916.00,100.56
3915.00,100.56
3914.00,100.56
3913.00,100.56
3912.00,100.56
3911.00,100.56
3910.00,100.57
3909.00,100.58
3908.00,100.58
3907.00,100.59
3906.00,100.59
3905.00,100.58
3904.00,100.58
3903.00,100.58
3902.00,100.58
3901.00,100.57
3900.00,100.57
3899.00,100.57
3898.00,100.57
3897.00,100.58
3896.00,100.58
3895.00,100.58
3894.00,100.58
3893.00,100.57
3892.00,100.57
3891.00,100.58
3890.00,100.59
3889.00,100.60
3888.00,100.59
3887.00,100.58
3886.00,100.59
3885.00,100.59
3884.00,100.60
3883.00,100.59
3882.00,100.58
3881.00,100.57
3880.00,100.57
3879.00,100.58
3878.00,100.58
3877.00,100.58
3876.00,100.58
3875.00,100.59
3874.00,100.60
3873.00,100.60
3872.00,100.59
3871.00,100.58
3870.00,100.57
3869.00,100.58
3868.00,100.58
3867.00,100.57
3866.00,100.57
3865.00,100.57
3864.00,100.57
3863.00,100.57
3862.00,100.57
3861.00,100.58
3860.00,100.58
3859.00,100.59
3858.00,100.61
3857.00,100.63
3856.00,100.64
3855.00,100.63
3854.00,100.62
3853.00,100.62
3852.00,100.61
3851.00,100.59
3850.00,100.57
3849.00,100.57
3848.00,100.57
3847.00,100.58
3846.00,100.59
3845.00,100.60
3844.00,100.61
3843.00,100.61
3842.00,100.61
3841.00,100.60
3840.00,100.59
3839.00,100.59
3838.00,100.60
3837.00,100.60
3836.00,100.61
3835.00,100.60
3834.00,100.59
3833.00,100.59
3832.00,100.58
3831.00,100.58
3830.00,100.58
3829.00,100.58
3828.00,100.57
3827.00,100.58
3826.00,100.59
3825.00,100.60
3824.00,100.59
3823.00,100.58
3822.00,100.57
3821.00,100.58
3820.00,100.59
3819.00,100.59
3818.00,100.59
3817.00,100.59
3816.00,100.59
3815.00,100.59
3814.00,100.58
3813.00,100.58
3812.00,100.57
3811.00,100.58
3810.00,100.59
3809.00,100.58
3808.00,100.58
3807.00,100.58
3806.00,100.59
3805.00,100.60
3804.00,100.60
3803.00,100.59
3802.00,100.59
3801.00,100.60
3800.00,100.60
3799.00,100.59
3798.00,100.58
3797.00,100.58
3796.00,100.58
3795.00,100.58
3794.00,100.58
3793.00,100.58
3792.00,100.57
3791.00,100.58
3790.00,100.58
3789.00,100.58
3788.00,100.58
3787.00,100.58
3786.00,100.58
3785.00,100.58
3784.00,100.58
3783.00,100.58
3782.00,100.58
3781.00,100.57
3780.00,100.57
3779.00,100.57
3778.00,100.58
3777.00,100.58
3776.00,100.58
3775.00,100.58
3774.00,100.59
3773.00,100.59
3772.00,100.58
3771.00,100.58
3770.00,100.58
3769.00,100.58
3768.00,100.58
3767.00,100.58
3766.00,100.58
3765.00,100.58
3764.00,100.58
3763.00,100.58
3762.00,100.58
3761.00,100.58
3760.00,100.59
3759.00,100.59
3758.00,100.59
3757.00,100.60
3756.00,100.60
3755.00,100.60
3754.00,100.60
3753.00,100.61
3752.00,100.61
3751.00,100.62
3750.00,100.63
3749.00,100.64
3748.00,100.64
3747.00,100.63
3746.00,100.62
3745.00,100.61
3744.00,100.61
3743.00,100.62
3742.00,100.60
3741.00,100.60
3740.00,100.60
3739.00,100.60
3738.00,100.59
3737.00,100.59
3736.00,100.59
3735.00,100.58
3734.00,100.58
3733.00,100.57
3732.00,100.57
3731.00,100.57
3730.00,100.58
3729.00,100.58
3728.00,100.58
3727.00,100.59
3726.00,100.60
3725.00,100.60
3724.00,100.60
3723.00,100.59
3722.00,100.59
3721.00,100.59
3720.00,100.59
3719.00,100.59
3718.00,100.59
3717.00,100.60
3716.00,100.60
3715.00,100.61
3714.00,100.62
3713.00,100.62
3712.00,100.62
3711.00,100.61
3710.00,100.60
3709.00,100.59
3708.00,100.58
3707.00,100.58
3706.00,100.59
3705.00,100.59
3704.00,100.59
3703.00,100.59
3702.00,100.60
3701.00,100.60
3700.00,100.60
3699.00,100.59
3698.00,100.58
3697.00,100.58
3696.00,100.58
3695.00,100.59
3694.00,100.60
3693.00,100.61
3692.00,100.61
3691.00,100.61
3690.00,100.60
3689.00,100.59
3688.00,100.59
