Created as New Dataset,Sample 306 By iruser Date Friday, March 13 2026
cm-1,%T
3849.00,100.70
3848.00,100.70
3847.00,100.70
3846.00,100.71
3845.00,100.71
3844.00,100.72
3843.00,100.72
3842.00,100.72
3841.00,100.71
3840.00,100.71
3839.00,100.71
3838.00,100.71
3837.00,100.72
3836.00,100.71
3835.00,100.71
3834.00,100.71
3833.00,100.70
3832.00,100.70
3831.00,100.70
3830.00,100.70
3829.00,100.70
3828.00,100.70
3827.00,100.71
3826.00,100.72
3825.00,100.72
3824.00,100.71
3823.00,100.69
3822.00,100.69
3821.00,100.69
3820.00,100.69
3819.00,100.67
3818.00,100.66
3817.00,100.66
3816.00,100.68
3815.00,100.68
3814.00,100.68
3813.00,100.68
3812.00,100.69
3811.00,100.70
3810.00,100.69
3809.00,100.68
3808.00,100.68
3807.00,100.69
3806.00,100.70
3805.00,100.69
3804.00,100.68
3803.00,100.68
3802.00,100.69
3801.00,100.70
3800.00,100.70
3799.00,100.69
3798.00,100.68
3797.00,100.69
3796.00,100.69
3795.00,100.69
3794.00,100.68
3793.00,100.69
3792.00,100.69
3791.00,100.68
3790.00,100.68
3789.00,100.69
3788.00,100.69
3787.00,100.69
3786.00,100.69
3785.00,100.70
3784.00,100.70
3783.00,100.69
3782.00,100.68
3781.00,100.67
3780.00,100.67
3779.00,100.68
3778.00,100.68
3777.00,100.67
3776.00,100.68
3775.00,100.68
3774.00,100.68
3773.00,100.67
3772.00,100.66
3771.00,100.66
3770.00,100.67
3769.00,100.67
3768.00,100.66
3767.00,100.66
3766.00,100.66
3765.00,100.67
3764.00,100.68
3763.00,100.67
3762.00,100.67
3761.00,100.66
3760.00,100.66
3759.00,100.66
3758.00,100.66
3757.00,100.67
3756.00,100.67
3755.00,100.66
3754.00,100.65
3753.00,100.64
3752.00,100.63
3751.00,100.62
3750.00,100.63
3749.00,100.64
3748.00,100.64
3747.00,100.62
3746.00,100.61
3745.00,100.62
3744.00,100.63
3743.00,100.63
3742.00,100.62
3741.00,100.62
3740.00,100.63
3739.00,100.63
3738.00,100.61
3737.00,100.61
3736.00,100.62
3735.00,100.62
3734.00,100.61
3733.00,100.60
3732.00,100.60
3731.00,100.60
3730.00,100.59
3729.00,100.59
3728.00,100.59
3727.00,100.60
3726.00,100.60
3725.00,100.60
3724.00,100.60
3723.00,100.60
3722.00,100.59
3721.00,100.58
3720.00,100.57
3719.00,100.56
3718.00,100.56
3717.00,100.55
3716.00,100.55
3715.00,100.53
3714.00,100.52
3713.00,100.51
3712.00,100.50
3711.00,100.49
3710.00,100.48
3709.00,100.47
3708.00,100.46
3707.00,100.45
3706.00,100.45
3705.00,100.45
3704.00,100.44
3703.00,100.43
3702.00,100.43
3701.00,100.42
3700.00,100.40
3699.00,100.38
3698.00,100.35
3697.00,100.34
3696.00,100.33
3695.00,100.32
3694.00,100.31
3693.00,100.30
3692.00,100.29
3691.00,100.27
3690.00,100.25
3689.00,100.23
3688.00,100.21
3687.00,100.19
3686.00,100.16
3685.00,100.15
3684.00,100.14
3683.00,100.13
3682.00,100.11
3681.00,100.10
3680.00,100.08
3679.00,100.06
3678.00,100.02
3677.00,99.97
3676.00,99.95
3675.00,99.93
3674.00,99.91
3673.00,99.88
3672.00,99.85
3671.00,99.82
3670.00,99.80
3669.00,99.77
3668.00,99.73
3667.00,99.70
3666.00,99.67
3665.00,99.63
3664.00,99.59
3663.00,99.55
3662.00,99.51
3661.00,99.47
3660.00,99.43
3659.00,99.38
3658.00,99.33
3657.00,99.28
3656.00,99.24
3655.00,99.20
3654.00,99.16
3653.00,99.11
3652.00,99.07
3651.00,99.01
3650.00,98.95
3649.00,98.89
3648.00,98.83
3647.00,98.77
3646.00,98.71
3645.00,98.65
3644.00,98.59
3643.00,98.53
3642.00,98.46
3641.00,98.40
3640.00,98.33
3639.00,98.27
3638.00,98.20
3637.00,98.13
3636.00,98.06
3635.00,98.00
3634.00,97.93
3633.00,97.87
3632.00,97.79
3631.00,97.70
3630.00,97.61
3629.00,97.53
3628.00,97.45
3627.00,97.36
3626.00,97.27
3625.00,97.19
3624.00,97.12
3623.00,97.04
3622.00,96.96
3621.00,96.88
3620.00,96.79
3619.00,96.70
3618.00,96.60
3617.00,96.49
3616.00,96.38
3615.00,96.28
3614.00,96.19
3613.00,96.09
3612.00,95.98
3611.00,95.87
3610.00,95.75
3609.00,95.64
3608.00,95.52
3607.00,95.42
3606.00,95.31
3605.00,95.19
3604.00,95.08
3603.00,94.95
3602.00,94.84
3601.00,94.72
3600.00,94.61
3599.00,94.49
3598.00,94.37
3597.00,94.24
3596.00,94.10
3595.00,93.96
3594.00,93.83
3593.00,93.70
3592.00,93.57
3591.00,93.44
3590.00,93.29
3589.00,93.15
3588.00,92.99
3587.00,92.84
3586.00,92.69
3585.00,92.54
3584.00,92.39
3583.00,92.24
3582.00,92.09
3581.00,91.95
3580.00,91.80
3579.00,91.65
3578.00,91.49
3577.00,91.33
3576.00,91.16
3575.00,91.00
3574.00,90.84
3573.00,90.69
3572.00,90.53
3571.00,90.38
3570.00,90.22
3569.00,90.05
3568.00,89.87
3567.00,89.68
3566.00,89.49
3565.00,89.30
3564.00,89.11
3563.00,88.93
3562.00,88.75
3561.00,88.57
3560.00,88.40
3559.00,88.22
3558.00,88.03
3557.00,87.85
3556.00,87.67
3555.00,87.49
3554.00,87.30
3553.00,87.11
3552.00,86.92
3551.00,86.73
3550.00,86.54
3549.00,86.35
3548.00,86.16
3547.00,85.97
3546.00,85.77
3545.00,85.57
3544.00,85.38
3543.00,85.18
3542.00,84.99
3541.00,84.80
3540.00,84.60
3539.00,84.40
3538.00,84.20
3537.00,83.99
3536.00,83.79
3535.00,83.59
3534.00,83.39
3533.00,83.20
3532.00,83.00
3531.00,82.80
3530.00,82.60
3529.00,82.40
3528.00,82.18
3527.00,81.97
3526.00,81.76
3525.00,81.56
3524.00,81.35
3523.00,81.14
3522.00,80.93
3521.00,80.72
3520.00,80.52
3519.00,80.31
3518.00,80.10
3517.00,79.89
3516.00,79.68
3515.00,79.46
